"name","gender","year","count"
"EDEN","F",2016,2084
"PAIGE","F",2016,2049
"TEAGAN","F",2016,2044
"VALERIA","F",2016,2037
"SARA","F",2016,2036
"ROSE","F",2016,2030
"NORAH","F",2016,2024
"ALIYAH","F",2016,1999
"MCKENZIE","F",2016,1988
"MOLLY","F",2016,1983
"RAELYNN","F",2016,1977
"LEILANI","F",2016,1964
"EMERSON","F",2016,1962
"VALERIE","F",2016,1962
"JULIANA","F",2016,1950
"NICOLE","F",2016,1948
"LAILA","F",2016,1947
"MAKAYLA","F",2016,1934
"MARIAH","F",2016,1920
"ELISE","F",2016,1913
"MYA","F",2016,1912
"ARYA","F",2016,1896
"RYLEIGH","F",2016,1881
"ADALINE","F",2016,1878
"RACHEL","F",2016,1872
"BROOKE","F",2016,1864
"ELIZA","F",2016,1863
"ANGELINA","F",2016,1850
"AMY","F",2016,1840
"CECILIA","F",2016,1826
"REESE","F",2016,1822
"ALINA","F",2016,1818
"LONDYN","F",2016,1817
"GRACIE","F",2016,1810
"ESTHER","F",2016,1809
"PAYTON","F",2016,1798
"ALAINA","F",2016,1765
"CHARLIE","F",2016,1762
"IRIS","F",2016,1747
"ARABELLA","F",2016,1737
"GENEVIEVE","F",2016,1731
"FINLEY","F",2016,1725
"DAISY","F",2016,1722
"HARMONY","F",2016,1717
"ANASTASIA","F",2016,1704
"KENDALL","F",2016,1698
"DANIELA","F",2016,1667
"CATHERINE","F",2016,1666
"ADELYN","F",2016,1665
"VANESSA","F",2016,1658
"JULIETTE","F",2016,1655
"BROOKLYNN","F",2016,1653
"JULIANNA","F",2016,1602
"PRESLEY","F",2016,1601
"SUMMER","F",2016,1597
"DESTINY","F",2016,1590
"AMAYA","F",2016,1583
"HAYDEN","F",2016,1576
"REBECCA","F",2016,1575
"ALANA","F",2016,1570
"ELOISE","F",2016,1564
"MICHELLE","F",2016,1560
"FIONA","F",2016,1558
"LILA","F",2016,1557
"CALLIE","F",2016,1539
"LUCIA","F",2016,1521
"ANGELA","F",2016,1509
"MARLEY","F",2016,1495
"ADRIANA","F",2016,1493
"PARKER","F",2016,1478
"ALEXANDRIA","F",2016,1471
"GISELLE","F",2016,1462
"ALIVIA","F",2016,1461
"ALAYNA","F",2016,1437
"ANA","F",2016,1434
"BRYNLEE","F",2016,1431
"HARLEY","F",2016,1427
"GABRIELLE","F",2016,1419
"DAKOTA","F",2016,1413
"GEORGIA","F",2016,1413
"JULIET","F",2016,1396
"TESSA","F",2016,1389
"KATE","F",2016,1388
"LEILA","F",2016,1388
"JESSICA","F",2016,1386
"JAYLA","F",2016,1382
"LOLA","F",2016,1380
"SIENNA","F",2016,1371
"STEPHANIE","F",2016,1370
"JOSIE","F",2016,1359
"DALEYZA","F",2016,1350
"ROWAN","F",2016,1349
"HOPE","F",2016,1339
"EVANGELINE","F",2016,1335
"MAGGIE","F",2016,1322
"MAKENZIE","F",2016,1304
"CAMILLE","F",2016,1303
"VIVIENNE","F",2016,1281
"SAWYER","F",2016,1280
"GEMMA","F",2016,1272
"JOANNA","F",2016,1270
"NOELLE","F",2016,1265
"ELLIANA","F",2016,1260
"MCKENNA","F",2016,1250
"GABRIELA","F",2016,1246
"ROSALIE","F",2016,1246
"KINLEY","F",2016,1245
"ADELAIDE","F",2016,1239
"BRYNN","F",2016,1237
"AYLA","F",2016,1235
"MELISSA","F",2016,1234
"AMIYAH","F",2016,1233
"MALIA","F",2016,1231
"IZABELLA","F",2016,1222
"DELANEY","F",2016,1206
"JOURNEY","F",2016,1204
"CALI","F",2016,1197
"SLOANE","F",2016,1191
"MACI","F",2016,1190
"ELAINA","F",2016,1189
"JUNE","F",2016,1187
"DIANA","F",2016,1180
"BLAKELY","F",2016,1176
"ANIYAH","F",2016,1165
"OLIVE","F",2016,1161
"JENNIFER","F",2016,1160
"PARIS","F",2016,1158
"LENA","F",2016,1138
"MIRANDA","F",2016,1138
"LYRIC","F",2016,1135
"JACQUELINE","F",2016,1134
"JANE","F",2016,1134
"RAEGAN","F",2016,1133
"LILLIANA","F",2016,1132
"LUCILLE","F",2016,1130
"PAISLEE","F",2016,1130
"RIVER","F",2016,1130
"ADELYNN","F",2016,1128
"ANNIE","F",2016,1123
"SELENA","F",2016,1122
"CASSIDY","F",2016,1121
"JORDAN","F",2016,1120
"THEA","F",2016,1120
"MIRIAM","F",2016,1118
"MARIANA","F",2016,1113
"AMINA","F",2016,1102
"HAVEN","F",2016,1101
"CHARLEE","F",2016,1100
"REMI","F",2016,1099
"RUTH","F",2016,1097
"BLAKE","F",2016,1096
"LILAH","F",2016,1088
"AMARA","F",2016,1083
"KALI","F",2016,1081
"KYLEE","F",2016,1075
"ARIELLE","F",2016,1072
"EMERSYN","F",2016,1071
"ALESSANDRA","F",2016,1067
"FATIMA","F",2016,1065
"TALIA","F",2016,1058
"VERA","F",2016,1058
"ARIAH","F",2016,1045
"NINA","F",2016,1045
"ALLIE","F",2016,1038
"ADDILYN","F",2016,1037
"KEIRA","F",2016,1036
"PHOEBE","F",2016,1032
"CATALINA","F",2016,1030
"RAELYN","F",2016,1026
"LEXI","F",2016,1024
"ZARA","F",2016,1022
"EMBER","F",2016,1020
"MAKENNA","F",2016,1019
"ANGEL","F",2016,1010
"HALEY","F",2016,1010
"LEIA","F",2016,1010
"RYLIE","F",2016,1005
"MADILYN","F",2016,1000
"AMANDA","F",2016,998
"HEAVEN","F",2016,998
"FREYA","F",2016,997
"NYLA","F",2016,997
"KAITLYN","F",2016,996
"DANIELLE","F",2016,991
"JOURNEE","F",2016,990
"DANIELLA","F",2016,989
"KENZIE","F",2016,989
"LIA","F",2016,985
"MADDISON","F",2016,984
"ARIELLA","F",2016,983
"BRINLEY","F",2016,981
"SHELBY","F",2016,981
"ELSIE","F",2016,980
"KAMILA","F",2016,978
"CAMILLA","F",2016,974
"ALISON","F",2016,972
"AINSLEY","F",2016,967
"ADA","F",2016,964
"LAURA","F",2016,964
"KENDRA","F",2016,958
"JUNIPER","F",2016,955
"MADELEINE","F",2016,955
"KAYLEIGH","F",2016,954
"ADRIANNA","F",2016,951
"JOY","F",2016,949
"SAGE","F",2016,937
"CHELSEA","F",2016,930
"ERIN","F",2016,925
"FELICITY","F",2016,918
"GRACELYN","F",2016,914
"NADIA","F",2016,913
"BRIELLA","F",2016,912
"SKYLER","F",2016,908
"ASPEN","F",2016,901
"MYLA","F",2016,895
"KATIE","F",2016,894
"HEIDI","F",2016,889
"ZURI","F",2016,889
"JENNA","F",2016,888
"KYLA","F",2016,885
"KAIA","F",2016,884
"KIRA","F",2016,880
"SABRINA","F",2016,878
"GRACELYNN","F",2016,874
"AMIRA","F",2016,872
"GIA","F",2016,872
"AMBER","F",2016,869
"ESMERALDA","F",2016,868
"KATELYN","F",2016,868
"ALEXIA","F",2016,867
"CADENCE","F",2016,867
"MIRACLE","F",2016,866
"ALICIA","F",2016,864
"SCARLET","F",2016,862
"KAMRYN","F",2016,861
"KELSEY","F",2016,856
"LOGAN","F",2016,855
"BIANCA","F",2016,852
"KIARA","F",2016,851
"KAYDENCE","F",2016,848
"CHRISTINA","F",2016,847
"LANA","F",2016,847
"DAHLIA","F",2016,846
"ALONDRA","F",2016,845
"EVELYNN","F",2016,844
"AVIANA","F",2016,843
"DYLAN","F",2016,841
"ANAYA","F",2016,836
"KATHRYN","F",2016,836
"ASHLYN","F",2016,835
"JADA","F",2016,834
"ELLE","F",2016,833
"JIMENA","F",2016,830
"GWENDOLYN","F",2016,825
"APRIL","F",2016,824
"MIKAYLA","F",2016,824
"CARMEN","F",2016,823
"ANNALISE","F",2016,820
"MAEVE","F",2016,820
"DAPHNE","F",2016,818
"CAMRYN","F",2016,817
"HELEN","F",2016,815
"VERONICA","F",2016,810
"BRAELYNN","F",2016,806
"CARLY","F",2016,805
"CHEYENNE","F",2016,805
"LESLIE","F",2016,803
"NYLAH","F",2016,803
"KENNEDI","F",2016,798
"SKYE","F",2016,795
"EVIE","F",2016,792
"HARLOW","F",2016,785
"AVERIE","F",2016,784
"CAROLINA","F",2016,772
"ALLYSON","F",2016,771
"TATUM","F",2016,770
"SIERRA","F",2016,768
"FRANCESCA","F",2016,765
"ASHLYNN","F",2016,763
"AYLIN","F",2016,762
"MCKINLEY","F",2016,758
"LEIGHTON","F",2016,756
"MALIYAH","F",2016,756
"ANNABELLA","F",2016,750
"MEGAN","F",2016,747
"MARGOT","F",2016,744
"LUCIANA","F",2016,739
"MALLORY","F",2016,738
"MILLIE","F",2016,737
"ROSEMARY","F",2016,735
"NIA","F",2016,734
"REGINA","F",2016,734
"SAYLOR","F",2016,728
"ABBY","F",2016,726
"PHOENIX","F",2016,725
"BRIANA","F",2016,723
"VIVIANA","F",2016,723
"ALEJANDRA","F",2016,721
"FRANCES","F",2016,721
"JAYLEEN","F",2016,718
"SERENA","F",2016,718
"LORELEI","F",2016,715
"ZARIAH","F",2016,713
"ARIYAH","F",2016,709
"AVIANNA","F",2016,709
"JAZMIN","F",2016,706
"MARLEE","F",2016,704
"CARTER","F",2016,702
"EVE","F",2016,702
"REMINGTON","F",2016,702
"ALEAH","F",2016,701
"AMARI","F",2016,699
"BETHANY","F",2016,691
"WILLA","F",2016,688
"FERNANDA","F",2016,687
"MALAYSIA","F",2016,686
"RYAN","F",2016,686
"LIANA","F",2016,684
"SELAH","F",2016,683
"ADDYSON","F",2016,680
"YARETZI","F",2016,679
"MACIE","F",2016,676
"COLETTE","F",2016,675
"MADELYNN","F",2016,673
"MICHAELA","F",2016,673
"NAYELI","F",2016,670
"JUSTICE","F",2016,669
"SAMARA","F",2016,669
"PRISCILLA","F",2016,667
"JANELLE","F",2016,666
"ITZEL","F",2016,656
"LENNON","F",2016,654
"AUBRIE","F",2016,649
"EMELY","F",2016,649
"KYLEIGH","F",2016,647
"JULIE","F",2016,646
"SARAI","F",2016,645
"BRAELYN","F",2016,643
"EDITH","F",2016,640
"ALANI","F",2016,636
"LACEY","F",2016,636
"MARILYN","F",2016,633
"ELISA","F",2016,632
"RAVEN","F",2016,632
"KARINA","F",2016,631
"BAYLEE","F",2016,630
"CELESTE","F",2016,630
"MACY","F",2016,629
"MATILDA","F",2016,629
"ADELINA","F",2016,625
"JAMIE","F",2016,625
"KARA","F",2016,625
"SYLVIA","F",2016,621
"ANGELICA","F",2016,620
"CHARLEIGH","F",2016,620
"AISHA","F",2016,618
"KASSIDY","F",2016,618
"HATTIE","F",2016,617
"WINTER","F",2016,617
"MAGNOLIA","F",2016,616
"KAREN","F",2016,615
"ALEENA","F",2016,611
"DANNA","F",2016,608
"HENLEY","F",2016,607
"CATALEYA","F",2016,606
"MABEL","F",2016,605
"KELLY","F",2016,603
"VIRGINIA","F",2016,602
"JILLIAN","F",2016,601
"BRYLEE","F",2016,600
"JAZLYN","F",2016,600
"HELENA","F",2016,599
"MADILYNN","F",2016,597
"BLAIR","F",2016,595
"KENSLEY","F",2016,595
"EMMALYN","F",2016,594
"GALILEA","F",2016,594
"WREN","F",2016,594
"HOLLY","F",2016,589
"BRISTOL","F",2016,587
"CAMERON","F",2016,587
"MEREDITH","F",2016,587
"LAURYN","F",2016,585
"SASHA","F",2016,585
"HANNA","F",2016,584
"ROYALTY","F",2016,583
"LILITH","F",2016,582
"JAZMINE","F",2016,580
"ALAYAH","F",2016,578
"CECELIA","F",2016,576
"LAINEY","F",2016,576
"LIBERTY","F",2016,576
"MADISYN","F",2016,576
"IMANI","F",2016,575
"MIRA","F",2016,575
"RENATA","F",2016,575
"KYRA","F",2016,573
"BRITTANY","F",2016,571
"SAVANNA","F",2016,571
"MARIAM","F",2016,569
"TENLEY","F",2016,568
"GLORIA","F",2016,566
"SKYLA","F",2016,566
"AITANA","F",2016,564
"GIULIANA","F",2016,563
"MYRA","F",2016,563
"JOHANNA","F",2016,562
"MARYAM","F",2016,562
"ANNE","F",2016,561
"BEATRICE","F",2016,559
"CHARLEY","F",2016,559
"TIFFANY","F",2016,558
"LILIAN","F",2016,557
"KARLA","F",2016,553
"ALANNA","F",2016,552
"JANIYAH","F",2016,552
"CYNTHIA","F",2016,550
"DEMI","F",2016,550
"MELANY","F",2016,550
"PEARL","F",2016,548
"JAYLAH","F",2016,546
"CASSANDRA","F",2016,544
"EVERLEIGH","F",2016,543
"JOLENE","F",2016,543
"MAIA","F",2016,543
"CRYSTAL","F",2016,542
"MAISIE","F",2016,541
"ELIANNA","F",2016,540
"ANAHI","F",2016,536
"HALLIE","F",2016,535
"IVANNA","F",2016,535
"OAKLEY","F",2016,534
"OPHELIA","F",2016,532
"EMELIA","F",2016,531
"MAE","F",2016,531
"MARIE","F",2016,531
"REBEKAH","F",2016,527
"AZALEA","F",2016,523
"HAYLEE","F",2016,520
"BAILEE","F",2016,519
"MONICA","F",2016,519
"ANIKA","F",2016,517
"SLOAN","F",2016,516
"KIMBER","F",2016,515
"JAYDA","F",2016,514
"ANYA","F",2016,513
"BRIDGET","F",2016,508
"LEONA","F",2016,506
"KAILEY","F",2016,505
"MARISSA","F",2016,505
"JULISSA","F",2016,503
"ADDISYN","F",2016,500
"AILEEN","F",2016,500
"CORALINE","F",2016,500
"KAYLIE","F",2016,500
"DAYANA","F",2016,497
"KALIYAH","F",2016,497
"SHILOH","F",2016,495
"ELAINE","F",2016,494
"JALIYAH","F",2016,493
"CELINE","F",2016,492
"LILLIE","F",2016,492
"JAELYN","F",2016,491
"MADALYN","F",2016,490
"MELINA","F",2016,490
"ADDILYNN","F",2016,489
"JEMMA","F",2016,488
"ALAIA","F",2016,486
"MIKAELA","F",2016,486
"SAIGE","F",2016,485
"ADLEY","F",2016,482
"ANGIE","F",2016,480
"BRAYLEE","F",2016,480
"DALLAS","F",2016,480
"LORELAI","F",2016,479
"EMMY","F",2016,478
"ELSA","F",2016,477
"HAYLEY","F",2016,477
"MIAH","F",2016,476
"SIENA","F",2016,476
"TIANA","F",2016,476
"CHARLI","F",2016,474
"ELLIOT","F",2016,474
"KORI","F",2016,474
"ROYAL","F",2016,474
"GRETA","F",2016,473
"ELLIOTT","F",2016,472
"JULIETA","F",2016,471
"ALENA","F",2016,470
"RORY","F",2016,467
"HARLEE","F",2016,464
"ROSA","F",2016,463
"IVORY","F",2016,462
"JESSIE","F",2016,460
"GUADALUPE","F",2016,459
"LAUREL","F",2016,456
"ANNIKA","F",2016,454
"CLARISSA","F",2016,453
"DOROTHY","F",2016,453
"KARSYN","F",2016,453
"COLLINS","F",2016,452
"KENIA","F",2016,451
"MILANI","F",2016,451
"CHANEL","F",2016,450
"ALIA","F",2016,449
"ARMANI","F",2016,449
"ELLEN","F",2016,449
"EMORY","F",2016,448
"HADASSAH","F",2016,445
"ADELE","F",2016,444
"IRENE","F",2016,444
"JAELYNN","F",2016,444
"AMELIE","F",2016,443
"KENNA","F",2016,443
"MYAH","F",2016,443
"JAYDE","F",2016,442
"LILYANA","F",2016,442
"MALAYA","F",2016,441
"REYNA","F",2016,439
"LINDA","F",2016,437
"TERESA","F",2016,436
"ANGELIQUE","F",2016,435
"NATHALIE","F",2016,435
"RAYNA","F",2016,435
"JOLIE","F",2016,433
"KORA","F",2016,433
"LAYLAH","F",2016,433
"SUTTON","F",2016,433
"ANIYA","F",2016,432
"AURELIA","F",2016,432
"ZAHRA","F",2016,432
"JESSA","F",2016,431
"KALANI","F",2016,431
"ESME","F",2016,429
"MARINA","F",2016,429
"ARIYA","F",2016,427
"KEYLA","F",2016,427
"ELISABETH","F",2016,426
"MARA","F",2016,425
"MEADOW","F",2016,425
"ALIZA","F",2016,424
"ZELDA","F",2016,424
"LEA","F",2016,420
"PENNY","F",2016,419
"LILIANNA","F",2016,418
"ELYSE","F",2016,417
"LYLAH","F",2016,417
"MONROE","F",2016,417
"SCARLETTE","F",2016,415
"LIV","F",2016,413
"ANSLEY","F",2016,410
"EMILEE","F",2016,410
"KADENCE","F",2016,410
"ANNABEL","F",2016,408
"KARTER","F",2016,408
"MILENA","F",2016,407
"PERLA","F",2016,407
"ALAYA","F",2016,406
"CHAYA","F",2016,405
"AVAH","F",2016,403
"LAILAH","F",2016,401
"LEYLA","F",2016,401
"AMIRAH","F",2016,400
"LIVIA","F",2016,400
"JAYCEE","F",2016,399
"AMANI","F",2016,398
"WYNTER","F",2016,398
"LENNOX","F",2016,396
"REMY","F",2016,396
"ZARIYAH","F",2016,396
"HADLEE","F",2016,395
"MILANA","F",2016,395
"ROSIE","F",2016,395
"CLARE","F",2016,394
"KIERA","F",2016,392
"MARTHA","F",2016,392
"NOA","F",2016,392
"ALMA","F",2016,391
"JAYDEN","F",2016,390
"KAELYN","F",2016,390
"AMIYA","F",2016,389
"ARIADNE","F",2016,389
"EILEEN","F",2016,389
"CHRISTINE","F",2016,388
"NATASHA","F",2016,388
"CLEMENTINE","F",2016,387
"EMERIE","F",2016,387
"JOSELYN","F",2016,387
"TATIANA","F",2016,387
"JOYCE","F",2016,385
"PATRICIA","F",2016,385
"SALMA","F",2016,385
"JAYLENE","F",2016,384
"KINSLEE","F",2016,384
"AUDRINA","F",2016,383
"ERIKA","F",2016,383
"LEXIE","F",2016,383
"MINA","F",2016,383
"ANALIA","F",2016,382
"POPPY","F",2016,382
"SIMONE","F",2016,381
"AUBRIELLE","F",2016,379
"DULCE","F",2016,379
"MILAN","F",2016,379
"AMARIS","F",2016,378
"KAILANI","F",2016,378
"LARA","F",2016,378
"ALIANA","F",2016,377
"MALEAH","F",2016,377
"ELORA","F",2016,376
"KAYLANI","F",2016,375
"WHITNEY","F",2016,375
"BELEN","F",2016,374
"CHANA","F",2016,373
"CLAUDIA","F",2016,373
"KHALEESI","F",2016,373
"PRINCESS","F",2016,373
"RYLAN","F",2016,373
"GWEN","F",2016,372
"ANTONELLA","F",2016,370
"ARELY","F",2016,370
"KENLEY","F",2016,369
"LANEY","F",2016,369
"ITZAYANA","F",2016,368
"KARLEE","F",2016,368
"PAULINA","F",2016,368
"BRIA","F",2016,367
"KYNLEE","F",2016,367
"LINDSEY","F",2016,364
"SKY","F",2016,364
"AMALIA","F",2016,363
"ASTRID","F",2016,363
"GIOVANNA","F",2016,363
"JOELLE","F",2016,363
"NALA","F",2016,363
"ARYANNA","F",2016,362
"NOEMI","F",2016,362
"AYLEEN","F",2016,361
"AZARIAH","F",2016,361
"EMMELINE","F",2016,361
"TORI","F",2016,361
"BREANNA","F",2016,360
"MAVIS","F",2016,360
"MERCY","F",2016,359
"TINLEY","F",2016,358
"AIYANA","F",2016,357
"JAYLEE","F",2016,357
"AVERI","F",2016,356
"KAYLIN","F",2016,356
"ALYSON","F",2016,355
"AMIA","F",2016,355
"CORINNE","F",2016,355
"ERICA","F",2016,355
"LEANNA","F",2016,355
"NATALY","F",2016,355
"BRIAR","F",2016,354
"FRIDA","F",2016,354
"KAILYN","F",2016,354
"MADALYNN","F",2016,354
"KASSANDRA","F",2016,353
"CARA","F",2016,352
"CAROLYN","F",2016,352
"THALIA","F",2016,352
"ESTRELLA","F",2016,351
"ISABELA","F",2016,351
"TALIYAH","F",2016,351
"YARELI","F",2016,351
"MONTSERRAT","F",2016,350
"NOLA","F",2016,350
"ZAYLEE","F",2016,350
"ANABELLE","F",2016,349
"DEBORAH","F",2016,349
"FAYE","F",2016,349
"KATALINA","F",2016,349
"ZARIA","F",2016,349
"HEAVENLY","F",2016,348
"JAZLYNN","F",2016,348
"PAULA","F",2016,348
"COURTNEY","F",2016,347
"KAIRI","F",2016,347
"LOUISA","F",2016,347
"ALESSIA","F",2016,345
"RAINA","F",2016,345
"REIGN","F",2016,345
"RYANN","F",2016,345
"ROSELYN","F",2016,343
"STEVIE","F",2016,343
"ESTELLE","F",2016,342
"LISA","F",2016,342
"CELIA","F",2016,341
"ADRIENNE","F",2016,340
"MARIANNA","F",2016,340
"BRENDA","F",2016,339
"KATHLEEN","F",2016,339
"HUNTER","F",2016,338
"PAOLA","F",2016,338
"ELLIS","F",2016,336
"HANA","F",2016,335
"LINA","F",2016,335
"ILIANA","F",2016,334
"RIVKA","F",2016,334
"RAQUEL","F",2016,333
"ALIYA","F",2016,332
"EMMALYNN","F",2016,332
"KALLIE","F",2016,332
"REINA","F",2016,331
"NAYA","F",2016,330
"BARBARA","F",2016,328
"KARLIE","F",2016,328
"WENDY","F",2016,328
"LANDRY","F",2016,327
"CASEY","F",2016,326
"JAYLYNN","F",2016,326
"KIANA","F",2016,326
"AYA","F",2016,325
"DANICA","F",2016,325
"KENYA","F",2016,325
"ANDI","F",2016,324
"SARIAH","F",2016,324
"CARLA","F",2016,323
"DALARY","F",2016,323
"KEHLANI","F",2016,322
"CIARA","F",2016,321
"DANA","F",2016,321
"INGRID","F",2016,321
"ROMINA","F",2016,321
"ZANIYAH","F",2016,321
"AVALYNN","F",2016,320
"HOLLAND","F",2016,320
"KAI","F",2016,320
"SANDRA","F",2016,320
"EVALYN","F",2016,319
"HADLEIGH","F",2016,319
"VEDA","F",2016,319
"ALANNAH","F",2016,318
"PAITYN","F",2016,318
"ABRIL","F",2016,316
"BRYLEIGH","F",2016,316
"EMILIE","F",2016,316
"LILLIANNA","F",2016,316
"ANNALEE","F",2016,315
"CARLEE","F",2016,315
"JUDITH","F",2016,314
"KRISTINA","F",2016,314
"LOUISE","F",2016,313
"MALIAH","F",2016,313
"EMMALINE","F",2016,312
"JANESSA","F",2016,312
"KAYLYNN","F",2016,312
"ZOIE","F",2016,312
"BONNIE","F",2016,311
"MONSERRAT","F",2016,310
"MAXINE","F",2016,308
"NANCY","F",2016,308
"NOOR","F",2016,308
"ARANZA","F",2016,307
"AUBRIELLA","F",2016,307
"VADA","F",2016,307
"TEGAN","F",2016,306
"EMMIE","F",2016,305
"NATHALIA","F",2016,305
"BRENNA","F",2016,304
"ESTELLA","F",2016,304
"KAILEE","F",2016,304
"ZENDAYA","F",2016,303
"ELLIANNA","F",2016,302
"JANA","F",2016,301
"ZAINAB","F",2016,301
"AILANI","F",2016,300
"CAYLEE","F",2016,300
"SUSAN","F",2016,300
"JULIANNE","F",2016,299
"ELLISON","F",2016,298
"LIZBETH","F",2016,297
"LYRA","F",2016,297
"MARIYAH","F",2016,297
"SARIYAH","F",2016,297
"SHARON","F",2016,297
"JEWEL","F",2016,296
"MARJORIE","F",2016,296
"MARLEIGH","F",2016,296
"ZION","F",2016,296
"ALYVIA","F",2016,295
"NATHALY","F",2016,295
"YAMILETH","F",2016,295
"BELLE","F",2016,293
"YASMIN","F",2016,293
"TABITHA","F",2016,292
"VIENNA","F",2016,292
"AMYA","F",2016,291
"CALLIOPE","F",2016,291
"MAREN","F",2016,291
"MARISOL","F",2016,291
"HAILEE","F",2016,290
"KAIYA","F",2016,290
"PALOMA","F",2016,290
"ANABELLA","F",2016,289
"MILANIA","F",2016,289
"RAYNE","F",2016,289
"GIANA","F",2016,288
"BLAIRE","F",2016,287
"RAMONA","F",2016,287
"RHEA","F",2016,287
"HARLEIGH","F",2016,286
"NOVALEE","F",2016,286
"AADHYA","F",2016,284
"DESIREE","F",2016,284
"MIYA","F",2016,284
"FRANKIE","F",2016,283
"JASMIN","F",2016,283
"MORIAH","F",2016,282
"SYLVIE","F",2016,282
"FARRAH","F",2016,281
"ROSALYN","F",2016,281
"KAYA","F",2016,280
"JOSLYN","F",2016,279
"TINSLEY","F",2016,279
"HALLE","F",2016,278
"MICAH","F",2016,278
"AISLINN","F",2016,277
"ARI","F",2016,277
"MADYSON","F",2016,277
