"name","gender","year","count"
"KARA","F",2011,936
"PARIS","F",2011,935
"CRYSTAL","F",2011,934
"KARINA","F",2011,933
"RAEGAN","F",2011,930
"CAITLYN","F",2011,929
"ALEJANDRA","F",2011,928
"TATUM","F",2011,928
"SAVANNA","F",2011,926
"AYLA","F",2011,922
"TIFFANY","F",2011,918
"CARMEN","F",2011,917
"BETHANY","F",2011,915
"MALIYAH","F",2011,912
"KARLA","F",2011,910
"GUADALUPE","F",2011,909
"GEMMA","F",2011,908
"KAILEY","F",2011,906
"MACIE","F",2011,905
"NOELLE","F",2011,904
"RUTH","F",2011,901
"RYLIE","F",2011,899
"LENA","F",2011,897
"ELAINA","F",2011,896
"AINSLEY","F",2011,891
"AMIYAH","F",2011,890
"FINLEY","F",2011,880
"DANNA","F",2011,876
"PARKER","F",2011,872
"ANASTASIA","F",2011,867
"JANE","F",2011,867
"EMELY","F",2011,866
"JOURNEY","F",2011,866
"ANGELICA","F",2011,865
"JOSELYN","F",2011,863
"SCARLET","F",2011,863
"SASHA","F",2011,858
"CHARLIE","F",2011,856
"YARETZI","F",2011,855
"JULIETTE","F",2011,851
"BRYNLEE","F",2011,846
"LIA","F",2011,845
"ANGELIQUE","F",2011,838
"KATELYNN","F",2011,837
"NAYELI","F",2011,827
"VIVIENNE","F",2011,825
"ANNIE","F",2011,822
"KAELYN","F",2011,822
"ADDISYN","F",2011,821
"TIANA","F",2011,820
"KYRA","F",2011,817
"CALI","F",2011,813
"ALEAH","F",2011,812
"JANELLE","F",2011,812
"IMANI","F",2011,808
"CAITLIN","F",2011,803
"JAYLEEN","F",2011,802
"JULIE","F",2011,798
"APRIL","F",2011,792
"JULISSA","F",2011,792
"KAILYN","F",2011,792
"JANIYAH","F",2011,791
"ALESSANDRA","F",2011,790
"JAZLYN","F",2011,786
"CASSANDRA","F",2011,779
"KAYLIE","F",2011,779
"MADELYNN","F",2011,778
"BAYLEE","F",2011,777
"MONICA","F",2011,777
"MICHAELA","F",2011,776
"ADELAIDE","F",2011,775
"ITZEL","F",2011,772
"BRYLEE","F",2011,771
"KAYLIN","F",2011,770
"MADISYN","F",2011,769
"ANIYA","F",2011,768
"ELLE","F",2011,766
"OLIVE","F",2011,763
"DULCE","F",2011,762
"JAELYN","F",2011,760
"COURTNEY","F",2011,752
"BRITTANY","F",2011,748
"MADALYN","F",2011,738
"KAMILA","F",2011,736
"TENLEY","F",2011,736
"BRAELYN","F",2011,735
"HOLLY","F",2011,735
"JASMIN","F",2011,735
"KILEY","F",2011,735
"TALIA","F",2011,733
"CYNTHIA","F",2011,732
"HELEN","F",2011,730
"CAROLINA","F",2011,728
"HAYLEY","F",2011,728
"ANYA","F",2011,726
"ESTRELLA","F",2011,725
"BRISTOL","F",2011,719
"REBEKAH","F",2011,718
"JIMENA","F",2011,716
"JAMIE","F",2011,714
"HARLEY","F",2011,712
"CHARLEE","F",2011,710
"LACEY","F",2011,707
"CAMERON","F",2011,706
"JALIYAH","F",2011,703
"SARAI","F",2011,701
"CAYLEE","F",2011,695
"DAYANA","F",2011,692
"KENNEDI","F",2011,692
"TATIANA","F",2011,689
"SERENA","F",2011,682
"ELOISE","F",2011,679
"DAPHNE","F",2011,673
"MCKINLEY","F",2011,673
"MIKAELA","F",2011,673
"CELESTE","F",2011,668
"LUCILLE","F",2011,667
"HANNA","F",2011,666
"NYLAH","F",2011,652
"SKYLER","F",2011,652
"CAMILLA","F",2011,648
"LINDSEY","F",2011,647
"LILIAN","F",2011,646
"SAGE","F",2011,646
"DANICA","F",2011,645
"LILLIE","F",2011,644
"VIVIANA","F",2011,643
"LIANA","F",2011,642
"MELANY","F",2011,638
"AILEEN","F",2011,633
"KADENCE","F",2011,631
"BRIDGET","F",2011,630
"JUNE","F",2011,630
"ZARIAH","F",2011,630
"LILYANA","F",2011,627
"ANABELLE","F",2011,624
"LEXIE","F",2011,624
"ERICA","F",2011,623
"ANAYA","F",2011,622
"SKYE","F",2011,622
"GRACELYN","F",2011,621
"ALYSON","F",2011,620
"PAOLA","F",2011,620
"ANGIE","F",2011,619
"ELSIE","F",2011,617
"KIERA","F",2011,617
"MYLA","F",2011,612
"PRISCILLA","F",2011,611
"AYLIN","F",2011,609
"LANA","F",2011,608
"KASSIDY","F",2011,606
"NATASHA","F",2011,606
"MIRACLE","F",2011,605
"NIA","F",2011,601
"KALI","F",2011,600
"ADA","F",2011,599
"KENLEY","F",2011,599
"DYLAN","F",2011,598
"RAELYNN","F",2011,597
"FRANCESCA","F",2011,594
"BRIELLA","F",2011,592
"EMILEE","F",2011,591
"AMIRA","F",2011,587
"ARIELLE","F",2011,587
"JOY","F",2011,585
"LORELEI","F",2011,585
"MADYSON","F",2011,584
"ANNIKA","F",2011,580
"JAELYNN","F",2011,580
"ALANNA","F",2011,579
"NATALY","F",2011,578
"SHAYLA","F",2011,577
"BRENNA","F",2011,576
"SLOANE","F",2011,576
"VERA","F",2011,573
"AMARI","F",2011,572
"LAURYN","F",2011,570
"ABBIGAIL","F",2011,568
"JAYCEE","F",2011,568
"SKYLA","F",2011,564
"JOHANNA","F",2011,563
"WHITNEY","F",2011,563
"ASPEN","F",2011,561
"JAYLAH","F",2011,558
"LANEY","F",2011,557
"NATHALIE","F",2011,557
"CIARA","F",2011,554
"LOGAN","F",2011,551
"JUSTICE","F",2011,550
"MARLEE","F",2011,549
"LEIGHTON","F",2011,548
"BRINLEY","F",2011,547
"ERIKA","F",2011,547
"KAYDEN","F",2011,547
"BRENDA","F",2011,546
"ROWAN","F",2011,544
"ELISA","F",2011,543
"LAINEY","F",2011,543
"TERESA","F",2011,543
"DAHLIA","F",2011,538
"JANIYA","F",2011,538
"NANCY","F",2011,538
"ANNABEL","F",2011,537
"KALIYAH","F",2011,537
"FARRAH","F",2011,536
"LIZBETH","F",2011,536
"ALEENA","F",2011,535
"ROSALIE","F",2011,534
"EVE","F",2011,532
"MADILYNN","F",2011,532
"MARILYN","F",2011,532
"EMMALYN","F",2011,531
"JAYLYNN","F",2011,531
"ANAHI","F",2011,529
"SYLVIA","F",2011,529
"ANNALISE","F",2011,528
"BAILEE","F",2011,528
"AVERIE","F",2011,527
"LEA","F",2011,526
"SAMARA","F",2011,524
"REGINA","F",2011,523
"ZOIE","F",2011,523
"YARELI","F",2011,522
"AMANI","F",2011,520
"HAILEE","F",2011,519
"EVELYNN","F",2011,517
"ARELY","F",2011,513
"HAVEN","F",2011,513
"LIBERTY","F",2011,513
"LUCIANA","F",2011,513
"NATALEE","F",2011,513
"GWENDOLYN","F",2011,511
"ANIKA","F",2011,510
"GLORIA","F",2011,510
"JAZLYNN","F",2011,510
"GIANA","F",2011,509
"VIRGINIA","F",2011,507
"RYAN","F",2011,506
"MARISOL","F",2011,505
"SELAH","F",2011,505
"MYAH","F",2011,504
"MELINA","F",2011,500
"ELSA","F",2011,499
"SARIAH","F",2011,496
"ADELYNN","F",2011,495
"ARYANNA","F",2011,494
"KAYLYNN","F",2011,494
"RAELYN","F",2011,492
"AMARA","F",2011,491
"HELENA","F",2011,491
"MIAH","F",2011,491
"JAYLEE","F",2011,490
"LINDA","F",2011,489
"MAEVE","F",2011,489
"RAVEN","F",2011,489
"ANNE","F",2011,486
"DESIREE","F",2011,485
"MADALYNN","F",2011,481
"MARIE","F",2011,480
"CLARISSA","F",2011,479
"ELYSE","F",2011,479
"HALLIE","F",2011,478
"KAIA","F",2011,478
"ANABELLA","F",2011,477
"MEREDITH","F",2011,477
"ELISABETH","F",2011,476
"DANIKA","F",2011,475
"ALISSA","F",2011,474
"CLAUDIA","F",2011,474
"KIMORA","F",2011,474
"SIENA","F",2011,474
"CARA","F",2011,473
"DENISE","F",2011,473
"ZION","F",2011,472
"MALEAH","F",2011,471
"MARINA","F",2011,471
"SANDRA","F",2011,471
"ANSLEY","F",2011,470
"MILAN","F",2011,470
"DANA","F",2011,469
"HALLE","F",2011,467
"SANIYAH","F",2011,466
"CASEY","F",2011,465
"HARLOW","F",2011,465
"ROSA","F",2011,465
"SHILOH","F",2011,465
"KASSANDRA","F",2011,463
"ADELE","F",2011,462
"CHARLEY","F",2011,462
"TORI","F",2011,458
"ARIELLA","F",2011,455
"KIANA","F",2011,455
"JANESSA","F",2011,451
"KATHLEEN","F",2011,451
"ISIS","F",2011,449
"AISHA","F",2011,447
"JAYLENE","F",2011,447
"RAQUEL","F",2011,447
"ZARA","F",2011,447
"AMYA","F",2011,446
"JOSLYN","F",2011,446
"KARLEE","F",2011,446
"AYANNA","F",2011,445
"EVIE","F",2011,445
"LYLAH","F",2011,445
"CINDY","F",2011,444
"PERLA","F",2011,444
"SIMONE","F",2011,444
"PHOENIX","F",2011,443
"CATALINA","F",2011,442
"LILIANNA","F",2011,440
"BRIA","F",2011,439
"KRISTINA","F",2011,438
"MOLLIE","F",2011,438
"ROSEMARY","F",2011,438
"ASIA","F",2011,435
"BRILEY","F",2011,435
"CECELIA","F",2011,433
"LINDSAY","F",2011,433
"ALIYA","F",2011,432
"KOURTNEY","F",2011,429
"KRISTEN","F",2011,429
"PATRICIA","F",2011,429
"YASMIN","F",2011,429
"ELIN","F",2011,428
"AIYANA","F",2011,427
"FELICITY","F",2011,426
"ISABELA","F",2011,426
"ALANI","F",2011,424
"AMIYA","F",2011,424
"EMBER","F",2011,424
"KAILEE","F",2011,423
"ADRIENNE","F",2011,422
"MARIYAH","F",2011,422
"ALIANA","F",2011,419
"ALLY","F",2011,419
"MARIAM","F",2011,419
"TABITHA","F",2011,418
"BRYANNA","F",2011,416
"WENDY","F",2011,415
"CLARE","F",2011,414
"NOEMI","F",2011,414
"KARSYN","F",2011,412
"MAIA","F",2011,412
"SIDNEY","F",2011,412
"AIMEE","F",2011,411
"GRETA","F",2011,411
"LAYLAH","F",2011,410
"GRACELYNN","F",2011,409
"JAYDE","F",2011,408
"JESSIE","F",2011,408
"LEANNA","F",2011,408
"KALLIE","F",2011,407
"IRENE","F",2011,406
"KALEIGH","F",2011,406
"LESLY","F",2011,404
"PAITYN","F",2011,403
"AMELIE","F",2011,400
"ELLEN","F",2011,400
"ILIANA","F",2011,400
"ELAINE","F",2011,399
"LILLIANNA","F",2011,399
"RYLAN","F",2011,398
"TARYN","F",2011,398
"BEATRICE","F",2011,396
"LISA","F",2011,396
"EMERSYN","F",2011,394
"LAILAH","F",2011,394
"SHANNON","F",2011,394
"CHAYA","F",2011,393
"JANAE","F",2011,393
"BRAELYNN","F",2011,392
"HEATHER","F",2011,391
"JAYLIN","F",2011,390
"ALI","F",2011,388
"TALIYAH","F",2011,388
"ARYA","F",2011,387
"CHERISH","F",2011,386
"EMILIE","F",2011,386
"DESTINEE","F",2011,385
"JAIDA","F",2011,385
"JOURNEE","F",2011,385
"SAWYER","F",2011,385
"ELIANNA","F",2011,384
"EMMALEE","F",2011,383
"KAYA","F",2011,383
"CHARLI","F",2011,381
"ARMANI","F",2011,380
"CHRISTINE","F",2011,380
"IVANNA","F",2011,380
"JOCELYNN","F",2011,380
"REYNA","F",2011,380
"RIHANNA","F",2011,380
"ALIA","F",2011,379
"KAITLYNN","F",2011,377
"ZANIYAH","F",2011,377
"LEYLA","F",2011,376
"MCKAYLA","F",2011,375
"MEGHAN","F",2011,375
"RAINA","F",2011,374
"ALAYAH","F",2011,373
"MACEY","F",2011,373
"CELIA","F",2011,372
"CAROLYN","F",2011,371
"KYNLEE","F",2011,371
"BRYN","F",2011,369
"CARLEE","F",2011,369
"EILEEN","F",2011,369
"ALENA","F",2011,368
"CARLA","F",2011,368
"JOLIE","F",2011,368
"SANIYA","F",2011,367
"EMELIA","F",2011,366
"KEYLA","F",2011,366
"MARTHA","F",2011,366
"AMINA","F",2011,365
"BARBARA","F",2011,365
"LIVIA","F",2011,365
"MERCEDES","F",2011,365
"KRYSTAL","F",2011,364
"ZARIA","F",2011,364
"ANGELINE","F",2011,362
"DIAMOND","F",2011,362
"RENATA","F",2011,362
"JENNY","F",2011,361
"PAULINA","F",2011,361
"ALISHA","F",2011,358
"AVIANA","F",2011,356
"AYLEEN","F",2011,356
"JAQUELINE","F",2011,355
"MARYAM","F",2011,353
"MATILDA","F",2011,353
"SUSAN","F",2011,353
"GIADA","F",2011,352
"KAYLYN","F",2011,352
"EDITH","F",2011,351
"JULIANNE","F",2011,351
"SONIA","F",2011,351
"AUDRIANA","F",2011,350
"EMMY","F",2011,350
"HALEIGH","F",2011,350
"LEIA","F",2011,350
"TEGAN","F",2011,350
"CHARLEIGH","F",2011,349
"FRANCES","F",2011,348
"MIRA","F",2011,347
"GIOVANNA","F",2011,346
"KENDAL","F",2011,346
"NATHALY","F",2011,346
"AMIRAH","F",2011,345
"JORDYNN","F",2011,345
"ADDILYN","F",2011,342
"HADASSAH","F",2011,342
"KAITLIN","F",2011,342
"MYRA","F",2011,342
"KYNDALL","F",2011,341
"SAMIYAH","F",2011,341
"ABBIE","F",2011,340
"CORINNE","F",2011,340
"JAZMYN","F",2011,340
"KAIYA","F",2011,340
"LORELAI","F",2011,340
"TARAJI","F",2011,339
"BRAYLEE","F",2011,337
"MAE","F",2011,337
"KENYA","F",2011,336
"RAYNE","F",2011,336
"ABRIL","F",2011,335
"HAYLIE","F",2011,335
"PEARL","F",2011,335
"ALISSON","F",2011,333
"BRISA","F",2011,332
"DEBORAH","F",2011,332
"MINA","F",2011,332
"RYANN","F",2011,330
"AMERICA","F",2011,329
"ARACELI","F",2011,328
"MILLIE","F",2011,328
"MILANIA","F",2011,327
"BLAKE","F",2011,325
"DEANNA","F",2011,325
"PAULA","F",2011,325
"DEMI","F",2011,324
"KARISSA","F",2011,323
"MORIAH","F",2011,323
"SHARON","F",2011,323
"GISSELLE","F",2011,322
"RACHAEL","F",2011,321
"ARYANA","F",2011,320
"CHANEL","F",2011,320
"JEMMA","F",2011,319
"KENSLEY","F",2011,319
"NATALYA","F",2011,319
"RENEE","F",2011,318
"HAYLEIGH","F",2011,317
"JUDITH","F",2011,317
"PALOMA","F",2011,317
"AVIANNA","F",2011,316
"KENNA","F",2011,316
"HANA","F",2011,315
"ZARIYAH","F",2011,315
"CHANA","F",2011,314
"PATIENCE","F",2011,314
"ALYVIA","F",2011,313
"KINSEY","F",2011,313
"SALMA","F",2011,313
"ZURI","F",2011,313
"CARLIE","F",2011,312
"MARA","F",2011,312
"SAANVI","F",2011,312
"CHARITY","F",2011,310
"DIXIE","F",2011,310
"KAYLEN","F",2011,310
"AVERI","F",2011,309
"CRISTINA","F",2011,309
"KIRSTEN","F",2011,309
"LILYANNA","F",2011,309
"LINA","F",2011,309
"LARISSA","F",2011,308
"MARISA","F",2011,308
"TIANNA","F",2011,308
"INGRID","F",2011,307
"PRINCESS","F",2011,307
"NAHLA","F",2011,306
"LILIA","F",2011,304
"AUBRIANNA","F",2011,303
"TARA","F",2011,303
"SHERLYN","F",2011,302
"YOSELIN","F",2011,302
"ADYSON","F",2011,301
"CAILYN","F",2011,301
"RAYNA","F",2011,301
"LUZ","F",2011,300
"CHEYANNE","F",2011,299
"JAIDEN","F",2011,299
"MARITZA","F",2011,299
"AZARIA","F",2011,298
"ELLIOT","F",2011,298
"ADELINA","F",2011,297
"ALMA","F",2011,297
"AYANA","F",2011,297
"JAKAYLA","F",2011,297
"MARLENE","F",2011,297
"ROSELYN","F",2011,297
"ESPERANZA","F",2011,296
"JACEY","F",2011,296
"YESENIA","F",2011,296
"KIERSTEN","F",2011,295
"NOVA","F",2011,295
"JADYN","F",2011,294
"KAI","F",2011,294
"AVAH","F",2011,293
"NEVEAH","F",2011,293
"RIVER","F",2011,293
"MEADOW","F",2011,292
"NOLA","F",2011,292
"TAMIA","F",2011,292
"ALAYA","F",2011,291
"CARLEY","F",2011,291
"SLOAN","F",2011,291
"KAILYNN","F",2011,290
"SANAA","F",2011,290
"ABBEY","F",2011,289
"JAIDYN","F",2011,289
"KARIS","F",2011,289
"BENTLEY","F",2011,288
"DIYA","F",2011,288
"MALIAH","F",2011,288
"MICAH","F",2011,288
"RORY","F",2011,288
"TIA","F",2011,288
"BRITNEY","F",2011,287
"SHANIA","F",2011,287
"BELEN","F",2011,286
"MALAYA","F",2011,286
"YAZMIN","F",2011,285
"AUBRI","F",2011,284
"SHANIYA","F",2011,284
"ALANNAH","F",2011,283
"CARISSA","F",2011,283
"JOLENE","F",2011,283
"TESS","F",2011,283
"BRYLEIGH","F",2011,282
"KARLIE","F",2011,282
"LAUREL","F",2011,282
"LEONA","F",2011,282
"LILITH","F",2011,282
"YAMILET","F",2011,281
"ALIZA","F",2011,280
"LIBBY","F",2011,279
"BLAKELY","F",2011,278
"DOROTHY","F",2011,278
"LARA","F",2011,278
"KAELYNN","F",2011,277
"REGAN","F",2011,277
"CAMPBELL","F",2011,276
"KYNDAL","F",2011,276
"MATTIE","F",2011,276
"YARITZA","F",2011,276
"AKIRA","F",2011,275
"AUDRIANNA","F",2011,275
"JEWEL","F",2011,274
"KASEY","F",2011,274
"KELSIE","F",2011,274
"KYLAH","F",2011,274
"TEMPERANCE","F",2011,274
"JULIETA","F",2011,273
"SAIGE","F",2011,273
"TINLEY","F",2011,273
"CAMBRIA","F",2011,272
"MIYA","F",2011,272
"ASHTYN","F",2011,271
"KAIRI","F",2011,271
"DALIA","F",2011,269
"JUNIPER","F",2011,269
"LIV","F",2011,269
"JANET","F",2011,268
"ALEIGHA","F",2011,267
"ANALIA","F",2011,267
"BREE","F",2011,267
"SARAHI","F",2011,267
"CARLEIGH","F",2011,266
"MALAYSIA","F",2011,266
"PAMELA","F",2011,266
"RIVKA","F",2011,266
"YAMILETH","F",2011,266
"GERALDINE","F",2011,265
"LEIGHA","F",2011,265
"MARIANNA","F",2011,265
"RIYA","F",2011,265
