"name","gender","year","count"
"ISABEL","F",2013,2338
"RACHEL","F",2013,2312
"DESTINY","F",2013,2307
"AMY","F",2013,2236
"GABRIELLE","F",2013,2214
"MCKENZIE","F",2013,2212
"BROOKLYNN","F",2013,2157
"KATELYN","F",2013,2147
"LAILA","F",2013,2142
"ARIEL","F",2013,2134
"AURORA","F",2013,2128
"ANGELINA","F",2013,2113
"ALIYAH","F",2013,2109
"IVY","F",2013,2097
"JULIANA","F",2013,2096
"ADRIANA","F",2013,2095
"VANESSA","F",2013,2093
"SARA","F",2013,2086
"LYLA","F",2013,2080
"WILLOW","F",2013,2074
"REESE","F",2013,2060
"HAZEL","F",2013,2054
"EDEN","F",2013,2042
"ELISE","F",2013,2016
"JOSEPHINE","F",2013,2009
"KINSLEY","F",2013,1979
"XIMENA","F",2013,1959
"LONDYN","F",2013,1950
"JESSICA","F",2013,1947
"GRACIE","F",2013,1945
"MAKENZIE","F",2013,1935
"ISLA","F",2013,1911
"MICHELLE","F",2013,1888
"VALERIE","F",2013,1878
"CATHERINE","F",2013,1865
"KYLEE","F",2013,1865
"MELODY","F",2013,1862
"ADALYNN","F",2013,1843
"JAYLA","F",2013,1839
"ALEXIA","F",2013,1829
"VALERIA","F",2013,1816
"REBECCA","F",2013,1799
"IZABELLA","F",2013,1783
"ADALYN","F",2013,1778
"MARGARET","F",2013,1774
"ALAINA","F",2013,1758
"ALANA","F",2013,1756
"LUNA","F",2013,1745
"ALIVIA","F",2013,1743
"KATE","F",2013,1737
"SUMMER","F",2013,1728
"NORAH","F",2013,1724
"KENDRA","F",2013,1722
"RYLEIGH","F",2013,1721
"LILA","F",2013,1700
"JULIANNA","F",2013,1697
"JENNIFER","F",2013,1691
"HAYDEN","F",2013,1685
"STEPHANIE","F",2013,1675
"EMERY","F",2013,1674
"ANGELA","F",2013,1645
"FIONA","F",2013,1639
"DAISY","F",2013,1629
"PRESLEY","F",2013,1629
"ELIZA","F",2013,1619
"HARMONY","F",2013,1617
"MELISSA","F",2013,1591
"KEIRA","F",2013,1570
"EMILIA","F",2013,1563
"ALEXANDRIA","F",2013,1562
"GISELLE","F",2013,1562
"ALAYNA","F",2013,1561
"KINLEY","F",2013,1560
"MARLEY","F",2013,1530
"ARABELLA","F",2013,1528
"EMERSON","F",2013,1523
"ADELYN","F",2013,1506
"LOLA","F",2013,1492
"BRYNN","F",2013,1485
"LEILA","F",2013,1469
"MCKENNA","F",2013,1469
"ANIYAH","F",2013,1463
"GENEVIEVE","F",2013,1463
"ALLIE","F",2013,1460
"ATHENA","F",2013,1459
"GABRIELA","F",2013,1444
"DANIELA","F",2013,1438
"ESTHER","F",2013,1436
"CECILIA","F",2013,1432
"ROSE","F",2013,1427
"CALLIE","F",2013,1420
"ADRIANNA","F",2013,1416
"JENNA","F",2013,1415
"HALEY","F",2013,1407
"HOPE","F",2013,1392
"LEILANI","F",2013,1390
"MAGGIE","F",2013,1383
"ADELINE","F",2013,1377
"JAYLAH","F",2013,1365
"AMAYA","F",2013,1363
"ANA","F",2013,1342
"MACI","F",2013,1338
"JACQUELINE","F",2013,1329
"JULIET","F",2013,1329
"CAMILLE","F",2013,1325
"CHARLIE","F",2013,1325
"LUCIA","F",2013,1325
"TESSA","F",2013,1321
"KATIE","F",2013,1319
"MIRANDA","F",2013,1297
"LEXI","F",2013,1296
"JADA","F",2013,1293
"MAKENNA","F",2013,1290
"DELANEY","F",2013,1276
"CASSIDY","F",2013,1273
"GEORGIA","F",2013,1263
"ALINA","F",2013,1261
"IRIS","F",2013,1248
"ANASTASIA","F",2013,1245
"MEGAN","F",2013,1245
"PARIS","F",2013,1240
"ASHLYN","F",2013,1237
"KENZIE","F",2013,1237
"DANIELLE","F",2013,1236
"JORDAN","F",2013,1235
"SHELBY","F",2013,1235
"LILLIANA","F",2013,1227
"SIENNA","F",2013,1223
"TEAGAN","F",2013,1223
"ANGEL","F",2013,1222
"JOSIE","F",2013,1219
"PARKER","F",2013,1201
"MIKAYLA","F",2013,1197
"BRYNLEE","F",2013,1184
"KATHRYN","F",2013,1181
"CHELSEA","F",2013,1177
"DIANA","F",2013,1176
"ANNABELLA","F",2013,1169
"KAYDENCE","F",2013,1169
"LYRIC","F",2013,1167
"ERIN","F",2013,1166
"MADELEINE","F",2013,1143
"ARYA","F",2013,1138
"KAYLEIGH","F",2013,1132
"SABRINA","F",2013,1131
"VIVIENNE","F",2013,1130
"CALI","F",2013,1129
"RAELYNN","F",2013,1121
"AMBER","F",2013,1112
"NINA","F",2013,1112
"LESLIE","F",2013,1111
"KYLEIGH","F",2013,1110
"AYLA","F",2013,1106
"MIRIAM","F",2013,1104
"DANIELLA","F",2013,1098
"OLIVE","F",2013,1096
"FINLEY","F",2013,1093
"DAKOTA","F",2013,1084
"NOELLE","F",2013,1081
"ELLIANA","F",2013,1080
"JULIETTE","F",2013,1078
"AMANDA","F",2013,1069
"ALISON","F",2013,1068
"CHRISTINA","F",2013,1066
"EVANGELINE","F",2013,1065
"ALESSANDRA","F",2013,1064
"PHOEBE","F",2013,1059
"BIANCA","F",2013,1054
"KELSEY","F",2013,1049
"LILAH","F",2013,1047
"YARETZI","F",2013,1047
"RAEGAN","F",2013,1043
"FATIMA","F",2013,1037
"ELAINA","F",2013,1036
"KIARA","F",2013,1036
"CADENCE","F",2013,1035
"NYLA","F",2013,1031
"ADDYSON","F",2013,1029
"ASHLYNN","F",2013,1027
"GEMMA","F",2013,1024
"GIULIANA","F",2013,1022
"KYLA","F",2013,1021
"LAURA","F",2013,1021
"ALICIA","F",2013,1019
"ALONDRA","F",2013,1019
"CARLY","F",2013,1018
"ADELAIDE","F",2013,1017
"ALLYSON","F",2013,1007
"NADIA","F",2013,995
"CHARLEE","F",2013,994
"HEAVEN","F",2013,993
"MALLORY","F",2013,989
"RUTH","F",2013,987
"TATUM","F",2013,984
"CHEYENNE","F",2013,980
"LENA","F",2013,979
"AINSLEY","F",2013,972
"AMIYAH","F",2013,968
"VERONICA","F",2013,963
"MALIA","F",2013,959
"JOURNEY","F",2013,955
"ELOISE","F",2013,954
"HAYLEE","F",2013,951
"MYLA","F",2013,951
"MARIANA","F",2013,950
"MADILYN","F",2013,946
"JILLIAN","F",2013,945
"JOANNA","F",2013,945
"SIERRA","F",2013,942
"SELENA","F",2013,939
"BAYLEE","F",2013,937
"ROSALIE","F",2013,936
"BRIELLA","F",2013,935
"GIA","F",2013,930
"BRIANA","F",2013,913
"TALIA","F",2013,909
"ABBY","F",2013,905
"ANNIE","F",2013,902
"HEIDI","F",2013,902
"JANE","F",2013,898
"KIRA","F",2013,897
"MADDISON","F",2013,897
"CARMEN","F",2013,878
"LUCILLE","F",2013,876
"HARLEY","F",2013,875
"MACY","F",2013,873
"SKYLER","F",2013,872
"KALI","F",2013,871
"JUNE","F",2013,869
"ELSIE","F",2013,857
"ARIELLE","F",2013,853
"KAMILA","F",2013,851
"ADELYNN","F",2013,849
"KELLY","F",2013,848
"SCARLET","F",2013,846
"HAVEN","F",2013,845
"RYLIE","F",2013,843
"MARILYN","F",2013,837
"KARA","F",2013,832
"AUBRIE","F",2013,831
"KAMRYN","F",2013,829
"MARISSA","F",2013,818
"HANNA","F",2013,817
"EVERLY","F",2013,816
"JAZMINE","F",2013,814
"AVERIE","F",2013,813
"JAYDA","F",2013,812
"LIA","F",2013,808
"JAZMIN","F",2013,807
"CAMRYN","F",2013,805
"KARINA","F",2013,802
"BETHANY","F",2013,801
"MILEY","F",2013,800
"MALIYAH","F",2013,795
"JAYLEEN","F",2013,792
"MCKINLEY","F",2013,791
"MACIE","F",2013,790
"ESMERALDA","F",2013,785
"CATALINA","F",2013,780
"JANELLE","F",2013,777
"ALEAH","F",2013,776
"DAPHNE","F",2013,775
"NAYELI","F",2013,772
"CAMILLA","F",2013,767
"KYRA","F",2013,766
"MADELYNN","F",2013,764
"JULIE","F",2013,762
"ADDISYN","F",2013,761
"AYLIN","F",2013,757
"SLOANE","F",2013,755
"CAITLYN","F",2013,753
"ELLE","F",2013,749
"GRACELYN","F",2013,748
"MICHAELA","F",2013,744
"SERENA","F",2013,743
"HELEN","F",2013,739
"ANGELICA","F",2013,734
"NYLAH","F",2013,733
"LANA","F",2013,732
"RAELYN","F",2013,732
"KAREN","F",2013,730
"EMELY","F",2013,727
"BRISTOL","F",2013,726
"ALEJANDRA","F",2013,723
"SARAI","F",2013,723
"VERA","F",2013,720
"FRANCESCA","F",2013,719
"BRITTANY","F",2013,718
"APRIL","F",2013,716
"SKYE","F",2013,715
"MIRACLE","F",2013,713
"ROWAN","F",2013,713
"CAROLINA","F",2013,708
"LOGAN","F",2013,707
"SASHA","F",2013,707
"JUSTICE","F",2013,706
"KASSIDY","F",2013,706
"ARIELLA","F",2013,705
"TIFFANY","F",2013,705
"ADA","F",2013,702
"ITZEL","F",2013,700
"BRYLEE","F",2013,699
"JAZLYN","F",2013,697
"JAYDEN","F",2013,696
"DAHLIA","F",2013,694
"JULISSA","F",2013,694
"SAVANNA","F",2013,693
"KAELYN","F",2013,692
"KENNEDI","F",2013,690
"VIVIANA","F",2013,689
"ANYA","F",2013,688
"CATALEYA","F",2013,687
"SAWYER","F",2013,687
"KAYLIE","F",2013,685
"BLAKELY","F",2013,683
"HOLLY","F",2013,682
"KAILEY","F",2013,670
"JIMENA","F",2013,669
"MELANY","F",2013,669
"ANNALISE","F",2013,668
"GUADALUPE","F",2013,666
"SAGE","F",2013,666
"EMMALYN","F",2013,665
"AMIRA","F",2013,664
"ANABELLE","F",2013,664
"KAYLIN","F",2013,663
"MADISYN","F",2013,663
"CASSANDRA","F",2013,662
"REBEKAH","F",2013,661
"CRYSTAL","F",2013,660
"ELISA","F",2013,657
"LACEY","F",2013,656
"CELESTE","F",2013,654
"CAITLIN","F",2013,653
"DANNA","F",2013,650
"GWENDOLYN","F",2013,650
"MARLEE","F",2013,649
"JOY","F",2013,648
"JOSELYN","F",2013,647
"KARLA","F",2013,646
"JANIYAH","F",2013,642
"ANAYA","F",2013,640
"AUDRINA","F",2013,639
"PRISCILLA","F",2013,635
"MALAYSIA","F",2013,634
"ANNABEL","F",2013,630
"KADENCE","F",2013,628
"ZARA","F",2013,628
"IMANI","F",2013,625
"MAEVE","F",2013,625
"KATELYNN","F",2013,619
"PHOENIX","F",2013,618
"ASPEN","F",2013,617
"EVE","F",2013,614
"DYLAN","F",2013,611
"JAMIE","F",2013,608
"KAILYN","F",2013,608
"LEXIE","F",2013,607
"JALIYAH","F",2013,605
"ANGIE","F",2013,603
"LILIAN","F",2013,603
"BRAELYN","F",2013,602
"LAURYN","F",2013,602
"LORELEI","F",2013,602
"CYNTHIA","F",2013,600
"EMERSYN","F",2013,597
"MONICA","F",2013,597
"ALANNA","F",2013,596
"BRINLEY","F",2013,596
"JOURNEE","F",2013,595
"NIA","F",2013,595
"SYLVIA","F",2013,593
"ANIYA","F",2013,589
"BREANNA","F",2013,589
"FERNANDA","F",2013,585
"LILLIE","F",2013,583
"AMARI","F",2013,581
"CHARLEY","F",2013,578
"LILYANA","F",2013,578
"RAVEN","F",2013,578
"KALIYAH","F",2013,575
"LUCIANA","F",2013,573
"ANNE","F",2013,572
"BAILEE","F",2013,572
"EMILEE","F",2013,571
"GLORIA","F",2013,571
"HALLIE","F",2013,570
"ZARIAH","F",2013,570
"ANNIKA","F",2013,568
"ZURI","F",2013,568
"ELSA","F",2013,566
"BRIDGET","F",2013,565
"MADILYNN","F",2013,565
"NOVA","F",2013,565
"LIBERTY","F",2013,562
"ROSEMARY","F",2013,562
"JOHANNA","F",2013,561
"KILEY","F",2013,559
"COURTNEY","F",2013,557
"ALEENA","F",2013,554
"ARYANNA","F",2013,554
"TATIANA","F",2013,554
"MADALYN","F",2013,551
"SELAH","F",2013,550
"SKYLA","F",2013,550
"ANGELIQUE","F",2013,548
"KENLEY","F",2013,548
"HAYLEY","F",2013,546
"LEIGHTON","F",2013,546
"HARLOW","F",2013,545
"TIANA","F",2013,544
"DAYANA","F",2013,543
"EVELYNN","F",2013,541
"HELENA","F",2013,541
"VIRGINIA","F",2013,539
"BLAKE","F",2013,536
"CECELIA","F",2013,535
"NATHALIE","F",2013,529
"EVIE","F",2013,527
"JAYCEE","F",2013,527
"GRACELYNN","F",2013,525
"DANICA","F",2013,524
"ERICA","F",2013,523
"EMBER","F",2013,522
"ANIKA","F",2013,521
"DULCE","F",2013,521
"EMILIE","F",2013,519
"TENLEY","F",2013,517
"ANABELLA","F",2013,514
"LIANA","F",2013,514
"BRAYLEE","F",2013,510
"CAMERON","F",2013,510
"HATTIE","F",2013,510
"CHARLEIGH","F",2013,508
"LEIA","F",2013,508
"AISHA","F",2013,507
"MARIE","F",2013,507
"LINDSEY","F",2013,503
"REGINA","F",2013,503
"ISIS","F",2013,500
"ALYSON","F",2013,498
"FELICITY","F",2013,498
"AMARA","F",2013,496
"ELYSE","F",2013,495
"JAELYN","F",2013,495
"ANAHI","F",2013,494
"NATASHA","F",2013,492
"LAINEY","F",2013,490
"SAMARA","F",2013,490
"MIAH","F",2013,488
"RIVER","F",2013,487
"BEATRICE","F",2013,485
"DALEYZA","F",2013,485
"MELINA","F",2013,482
"WHITNEY","F",2013,481
"AMANI","F",2013,480
"MILLIE","F",2013,480
"AILEEN","F",2013,479
"JESSIE","F",2013,479
"MILAN","F",2013,479
"GRETA","F",2013,478
"CAYLEE","F",2013,476
"JAELYNN","F",2013,475
"LEA","F",2013,473
"MARINA","F",2013,470
"KAYLYNN","F",2013,469
"KENYA","F",2013,469
"KAIA","F",2013,465
"AMELIE","F",2013,464
"MARIAM","F",2013,463
"ALAYAH","F",2013,461
"ELISABETH","F",2013,460
"KARLEE","F",2013,460
"MALEAH","F",2013,460
"ALLY","F",2013,458
"COLETTE","F",2013,458
"DALLAS","F",2013,458
"ERIKA","F",2013,458
"KIERA","F",2013,454
"FARRAH","F",2013,453
"ADELINA","F",2013,452
"ALANI","F",2013,452
"DESIREE","F",2013,452
"MIKAELA","F",2013,452
"CARA","F",2013,450
"BRIA","F",2013,449
"JAYLYNN","F",2013,449
"MADALYNN","F",2013,449
"AMINA","F",2013,448
"PAISLEE","F",2013,448
"LEYLA","F",2013,447
"AZALEA","F",2013,446
"BRAELYNN","F",2013,446
"LAYLAH","F",2013,446
"SHILOH","F",2013,446
"NATALY","F",2013,445
"MALAYA","F",2013,444
"KENSLEY","F",2013,443
"LINDA","F",2013,443
"ADELE","F",2013,442
"AMIYA","F",2013,441
"ADDILYN","F",2013,440
"JUNIPER","F",2013,440
"LYLAH","F",2013,440
"AMYA","F",2013,439
"BRENDA","F",2013,439
"EMELIA","F",2013,438
"IRENE","F",2013,438
"MAIA","F",2013,438
"MYAH","F",2013,438
"RYAN","F",2013,438
"MATILDA","F",2013,437
"CIARA","F",2013,436
"JASMIN","F",2013,436
"SAIGE","F",2013,436
"TERESA","F",2013,436
"JAYLEE","F",2013,435
"MIRA","F",2013,435
"EMMY","F",2013,434
"ESTRELLA","F",2013,434
"ROSA","F",2013,434
"CLAUDIA","F",2013,433
"KATHLEEN","F",2013,432
"MEREDITH","F",2013,432
"WINTER","F",2013,432
"ZOIE","F",2013,432
"JEMMA","F",2013,431
"PAITYN","F",2013,431
"YARELI","F",2013,431
"MADYSON","F",2013,430
"KIMBER","F",2013,429
"MARYAM","F",2013,428
"SHAYLA","F",2013,427
"ISABELA","F",2013,426
"SARIAH","F",2013,426
"SIMONE","F",2013,426
"PEARL","F",2013,424
"PAOLA","F",2013,423
"PERLA","F",2013,423
"SHERLYN","F",2013,423
"MAE","F",2013,419
"PATRICIA","F",2013,419
"ANSLEY","F",2013,417
"BRENNA","F",2013,417
"LANEY","F",2013,417
"ALIANA","F",2013,415
"JAZLYNN","F",2013,415
"LAILAH","F",2013,413
"GIANA","F",2013,412
"LINDSAY","F",2013,412
"NATALEE","F",2013,412
"ARMANI","F",2013,411
"SIENA","F",2013,411
"NANCY","F",2013,409
"FRANCES","F",2013,408
"LILIANNA","F",2013,408
"RAQUEL","F",2013,408
"TORI","F",2013,408
"HALLE","F",2013,407
"JANESSA","F",2013,406
"WILLA","F",2013,406
"CHAYA","F",2013,405
"LEANNA","F",2013,405
"KYNLEE","F",2013,404
"ELLEN","F",2013,402
"ALMA","F",2013,399
"BRYANNA","F",2013,399
"ELIANNA","F",2013,399
"CHRISTINE","F",2013,398
"CLARISSA","F",2013,396
"LIZBETH","F",2013,396
"WENDY","F",2013,395
"KASSANDRA","F",2013,394
"MABEL","F",2013,393
"CHARLI","F",2013,392
"MOLLIE","F",2013,391
"CORALINE","F",2013,389
"DIAMOND","F",2013,389
"KRISTEN","F",2013,388
"ARIAH","F",2013,387
"EDITH","F",2013,386
"MCKAYLA","F",2013,385
"ARELY","F",2013,383
"JOSLYN","F",2013,383
"BLAIR","F",2013,382
"CHANEL","F",2013,382
"HAILEE","F",2013,382
"JAYLENE","F",2013,381
"ALIA","F",2013,380
"CASEY","F",2013,378
"CLARE","F",2013,377
"REYNA","F",2013,376
"ALISSA","F",2013,375
"ALENA","F",2013,374
"AIYANA","F",2013,373
"AVERI","F",2013,373
"DANA","F",2013,373
"LEONA","F",2013,373
"DEMI","F",2013,372
"TARYN","F",2013,372
"KALLIE","F",2013,370
"KARSYN","F",2013,370
"ASIA","F",2013,368
"CORINNE","F",2013,368
"KAILEE","F",2013,368
"CARLEE","F",2013,366
"NOEMI","F",2013,366
"JAYLIN","F",2013,365
"MARA","F",2013,365
"RAYNA","F",2013,365
"ABBIGAIL","F",2013,363
"LILLIANNA","F",2013,363
"LIVIA","F",2013,362
"ELAINE","F",2013,360
"MINA","F",2013,360
"AIMEE","F",2013,359
"ARYANA","F",2013,359
"AYLEEN","F",2013,359
"DANIKA","F",2013,359
"EILEEN","F",2013,359
"HADASSAH","F",2013,359
"PALOMA","F",2013,359
"ALIYA","F",2013,358
"KAYDEN","F",2013,357
"SANDRA","F",2013,357
"TABITHA","F",2013,357
"DENISE","F",2013,356
"KAYA","F",2013,356
"KORA","F",2013,356
"BRILEY","F",2013,355
"MONROE","F",2013,355
"KRISTINA","F",2013,354
"CELIA","F",2013,353
"EMMALEE","F",2013,353
"HANA","F",2013,353
"JOLIE","F",2013,353
"LISA","F",2013,353
"MILANA","F",2013,352
"MYRA","F",2013,352
"CHANA","F",2013,351
"RENATA","F",2013,350
"ADRIENNE","F",2013,349
"NOLA","F",2013,349
"ZARIYAH","F",2013,348
"AMERICA","F",2013,347
"CHERISH","F",2013,347
"JAIDA","F",2013,347
"MARIYAH","F",2013,347
"ZANIYAH","F",2013,347
"AVAH","F",2013,346
"CAROLYN","F",2013,346
"ILIANA","F",2013,346
"CELINE","F",2013,345
"JANIYA","F",2013,345
"KIMORA","F",2013,345
"MARISOL","F",2013,345
"MALIAH","F",2013,343
"CINDY","F",2013,342
"KIANA","F",2013,342
"JOCELYNN","F",2013,340
"MARTHA","F",2013,340
"MILANIA","F",2013,339
"EMORY","F",2013,338
"GALILEA","F",2013,338
"WREN","F",2013,338
"ALAYA","F",2013,337
"BRYN","F",2013,337
"LORELAI","F",2013,337
"JENNY","F",2013,336
"YAMILETH","F",2013,336
"DOROTHY","F",2013,335
"ALYVIA","F",2013,334
"JORDYNN","F",2013,334
"KEYLA","F",2013,334
"AMIRAH","F",2013,333
"TALIYAH","F",2013,333
"AUBRIANNA","F",2013,332
"ZARIA","F",2013,332
"NATHALY","F",2013,331
"DEBORAH","F",2013,330
"RYLAN","F",2013,330
"ELIN","F",2013,329
"YASMIN","F",2013,329
"JOYCE","F",2013,328
"JULIANNE","F",2013,328
"ROSELYN","F",2013,328
"ZION","F",2013,328
"JANAE","F",2013,325
"AUBRIELLE","F",2013,324
"SALMA","F",2013,324
"SANIYAH","F",2013,324
"AYANNA","F",2013,323
"IVANNA","F",2013,323
"PAULINA","F",2013,323
"LILITH","F",2013,322
"AURELIA","F",2013,320
"HENLEY","F",2013,319
"SUSAN","F",2013,317
"SUTTON","F",2013,316
"BARBARA","F",2013,315
"HEATHER","F",2013,315
"REMI","F",2013,315
"BRITNEY","F",2013,314
"LESLY","F",2013,314
"EMMALYNN","F",2013,312
"KAITLYNN","F",2013,311
"MERCY","F",2013,311
"BRYLEIGH","F",2013,310
"ELLIOT","F",2013,310
"MILENA","F",2013,310
"KYNDALL","F",2013,308
"PAULA","F",2013,307
"THALIA","F",2013,307
"ARIYAH","F",2013,306
"AUBRI","F",2013,305
"KALEIGH","F",2013,305
"LINA","F",2013,304
"KOURTNEY","F",2013,303
"TEGAN","F",2013,303
"ALANNAH","F",2013,302
"ANGELINE","F",2013,301
"KRYSTAL","F",2013,301
"MERCEDES","F",2013,301
"YARITZA","F",2013,301
"CARLA","F",2013,300
"KAIRI","F",2013,300
"CARTER","F",2013,299
"SONIA","F",2013,298
"IVORY","F",2013,297
"KATALINA","F",2013,297
"KENIA","F",2013,297
"LAUREL","F",2013,297
"ROSIE","F",2013,297
"SLOAN","F",2013,297
"ALISHA","F",2013,296
"ABRIL","F",2013,295
"AVIANA","F",2013,295
"CARLIE","F",2013,295
"EVERLEIGH","F",2013,295
"LARA","F",2013,295
"MICAH","F",2013,294
"MIYA","F",2013,294
"REGAN","F",2013,294
"DIXIE","F",2013,293
"SCARLETTE","F",2013,293
"SKY","F",2013,293
"ALEIGHA","F",2013,292
"CARLEY","F",2013,292
"CHARLIZE","F",2013,291
"PATIENCE","F",2013,291
"SAMIYAH","F",2013,291
"SHARON","F",2013,291
"LIBBY","F",2013,290
"TEMPERANCE","F",2013,289
"ESTELLA","F",2013,288
"GWYNETH","F",2013,288
"LUZ","F",2013,288
"RENEE","F",2013,288
"HADLEE","F",2013,287
"INGRID","F",2013,287
"JURNEE","F",2013,287
"RAINA","F",2013,287
"ANABEL","F",2013,285
"RORY","F",2013,285
"ZAHRA","F",2013,284
"JEWEL","F",2013,283
"KARLIE","F",2013,283
"BELEN","F",2013,282
"ELLIOTT","F",2013,282
"SIDNEY","F",2013,282
"FREYA","F",2013,281
"MARIANNA","F",2013,281
"MARJORIE","F",2013,281
"SAYLOR","F",2013,281
"TARA","F",2013,281
"CAMPBELL","F",2013,280
"KAI","F",2013,280
"LILIA","F",2013,280
"ANN","F",2013,279
"AZARIA","F",2013,279
"DEANNA","F",2013,279
"SHANNON","F",2013,278
"DESTINEE","F",2013,277
"ALIZA","F",2013,276
"ARIYA","F",2013,276
"AVIANNA","F",2013,276
"JOLENE","F",2013,276
"LILYANNA","F",2013,276
"MACEY","F",2013,276
"SANIYA","F",2013,275
"ESME","F",2013,274
"LIV","F",2013,274
"OAKLEY","F",2013,274
"HALEIGH","F",2013,273
"HUNTER","F",2013,273
"LENNON","F",2013,273
"ANNALEE","F",2013,272
"AMALIA","F",2013,271
"RAYNE","F",2013,271
"EVALYN","F",2013,270
"GIAVANNA","F",2013,270
"RIVKA","F",2013,270
"KARIS","F",2013,269
"ABRIELLE","F",2013,268
"KAYLEN","F",2013,268
"KORI","F",2013,268
"MARGOT","F",2013,268
"AUDRIANA","F",2013,267
"EMERIE","F",2013,267
"GIADA","F",2013,267
"HARLEE","F",2013,267
"MORIAH","F",2013,267
"NERIAH","F",2013,267
"RIHANNA","F",2013,267
"ELLISON","F",2013,266
"GWEN","F",2013,266
"LILLYANA","F",2013,266
"TAMIA","F",2013,266
"WYNTER","F",2013,266
"ANNABELL","F",2013,265
"ALISSON","F",2013,264
"BELINDA","F",2013,264
"CRISTINA","F",2013,264
"EMMALINE","F",2013,263
"ARACELI","F",2013,262
"KYLAH","F",2013,262
"AYANA","F",2013,261
"GIOVANNA","F",2013,261
"KAILANI","F",2013,261
"KARMA","F",2013,261
"CHARITY","F",2013,260
"KAIYA","F",2013,260
"ZAINAB","F",2013,260
