"name","gender","year","count"
"BRIELLE","F",2015,2534
"TRINITY","F",2015,2512
"IVY","F",2015,2503
"JOSEPHINE","F",2015,2500
"ADALYN","F",2015,2453
"JOCELYN","F",2015,2449
"EMERY","F",2015,2420
"ADELINE","F",2015,2407
"JORDYN","F",2015,2374
"ARIEL","F",2015,2345
"EVERLY","F",2015,2329
"LILLY","F",2015,2305
"PAIGE","F",2015,2290
"ISLA","F",2015,2272
"LYLA","F",2015,2272
"MAKAYLA","F",2015,2256
"MOLLY","F",2015,2252
"EMILIA","F",2015,2218
"MYA","F",2015,2201
"KENDALL","F",2015,2195
"MELODY","F",2015,2175
"ISABEL","F",2015,2167
"BROOKE","F",2015,2147
"MCKENZIE","F",2015,2131
"NICOLE","F",2015,2113
"MARIAH","F",2015,2109
"PAYTON","F",2015,2109
"MARGARET","F",2015,2105
"EDEN","F",2015,2064
"ATHENA","F",2015,2049
"AMY","F",2015,2040
"NORAH","F",2015,2028
"LONDYN","F",2015,2021
"VALERIA","F",2015,1977
"SARA","F",2015,1974
"ANGELINA","F",2015,1970
"ALIYAH","F",2015,1966
"GRACIE","F",2015,1953
"ROSE","F",2015,1945
"RACHEL","F",2015,1927
"JULIANA","F",2015,1901
"BROOKLYNN","F",2015,1890
"LAILA","F",2015,1888
"VALERIE","F",2015,1877
"REESE","F",2015,1857
"ALINA","F",2015,1856
"ELISE","F",2015,1844
"ELIZA","F",2015,1833
"ALAINA","F",2015,1819
"CATHERINE","F",2015,1802
"LEILANI","F",2015,1800
"RAELYNN","F",2015,1798
"EMERSON","F",2015,1792
"CECILIA","F",2015,1777
"GENEVIEVE","F",2015,1774
"DAISY","F",2015,1768
"HARMONY","F",2015,1756
"ADRIANA","F",2015,1729
"VANESSA","F",2015,1727
"PRESLEY","F",2015,1726
"DESTINY","F",2015,1723
"REBECCA","F",2015,1721
"JULIANNA","F",2015,1711
"HAYDEN","F",2015,1710
"MICHELLE","F",2015,1701
"CALLIE","F",2015,1683
"SUMMER","F",2015,1681
"ADELYN","F",2015,1679
"ARABELLA","F",2015,1678
"KAITLYN","F",2015,1660
"RYLEIGH","F",2015,1657
"LILA","F",2015,1654
"ARYA","F",2015,1642
"DANIELA","F",2015,1642
"ALANA","F",2015,1622
"ESTHER","F",2015,1620
"FINLEY","F",2015,1602
"GABRIELLE","F",2015,1602
"JESSICA","F",2015,1587
"STEPHANIE","F",2015,1558
"CHARLIE","F",2015,1557
"TESSA","F",2015,1557
"MAKENZIE","F",2015,1546
"ANA","F",2015,1545
"ALEXANDRIA","F",2015,1534
"AMAYA","F",2015,1526
"NOVA","F",2015,1524
"ALIVIA","F",2015,1518
"ANASTASIA","F",2015,1503
"IRIS","F",2015,1502
"MARLEY","F",2015,1493
"FIONA","F",2015,1492
"ANGELA","F",2015,1487
"GISELLE","F",2015,1485
"KATE","F",2015,1475
"ALAYNA","F",2015,1457
"LOLA","F",2015,1454
"LUCIA","F",2015,1452
"JULIETTE","F",2015,1450
"HOPE","F",2015,1445
"PARKER","F",2015,1443
"SIENNA","F",2015,1439
"TEAGAN","F",2015,1438
"GEORGIA","F",2015,1435
"CALI","F",2015,1433
"VIVIENNE","F",2015,1429
"IZABELLA","F",2015,1412
"KINLEY","F",2015,1406
"DALEYZA","F",2015,1395
"KYLEE","F",2015,1391
"JAYLA","F",2015,1388
"KATELYN","F",2015,1384
"JULIET","F",2015,1356
"MAGGIE","F",2015,1334
"DAKOTA","F",2015,1332
"DELANEY","F",2015,1327
"BRYNLEE","F",2015,1317
"KEIRA","F",2015,1311
"CAMILLE","F",2015,1307
"LEILA","F",2015,1305
"MCKENNA","F",2015,1301
"ANIYAH","F",2015,1299
"JOSIE","F",2015,1290
"JENNIFER","F",2015,1283
"NOELLE","F",2015,1282
"MELISSA","F",2015,1281
"ELOISE","F",2015,1263
"ALLIE","F",2015,1260
"GABRIELA","F",2015,1259
"CASSIDY","F",2015,1234
"JACQUELINE","F",2015,1231
"BRYNN","F",2015,1228
"EVANGELINE","F",2015,1220
"SAWYER","F",2015,1219
"JORDAN","F",2015,1216
"PARIS","F",2015,1212
"OLIVE","F",2015,1211
"AYLA","F",2015,1201
"ROSALIE","F",2015,1189
"KALI","F",2015,1183
"MACI","F",2015,1177
"GEMMA","F",2015,1171
"LILLIANA","F",2015,1171
"RAEGAN","F",2015,1166
"ADELAIDE","F",2015,1160
"LENA","F",2015,1160
"JOURNEY","F",2015,1152
"KENZIE","F",2015,1143
"ADELYNN","F",2015,1138
"ALESSANDRA","F",2015,1138
"MIRANDA","F",2015,1135
"HALEY","F",2015,1133
"JUNE","F",2015,1132
"HARLEY","F",2015,1130
"CHARLEE","F",2015,1125
"TALIA","F",2015,1122
"ANGEL","F",2015,1119
"LUCILLE","F",2015,1119
"SKYLER","F",2015,1119
"PHOEBE","F",2015,1117
"MAKENNA","F",2015,1114
"LYRIC","F",2015,1112
"JANE","F",2015,1111
"ELAINA","F",2015,1105
"RUTH","F",2015,1103
"ADRIANNA","F",2015,1102
"MIRIAM","F",2015,1101
"MARIANA","F",2015,1089
"DIANA","F",2015,1088
"DANIELLE","F",2015,1087
"JENNA","F",2015,1086
"NINA","F",2015,1077
"SHELBY","F",2015,1073
"ELLIANA","F",2015,1069
"MADELEINE","F",2015,1066
"AMINA","F",2015,1064
"AMIYAH","F",2015,1063
"JOANNA","F",2015,1061
"JADA","F",2015,1060
"CHELSEA","F",2015,1055
"KATIE","F",2015,1055
"LEXI","F",2015,1053
"VERA","F",2015,1052
"MADDISON","F",2015,1049
"FATIMA","F",2015,1042
"LILAH","F",2015,1030
"MALIA","F",2015,1027
"MADILYN","F",2015,1025
"AMANDA","F",2015,1023
"DANIELLA","F",2015,1019
"ALEXIA","F",2015,1017
"KATHRYN","F",2015,1016
"PAISLEE","F",2015,1011
"SELENA","F",2015,1011
"LAURA","F",2015,1008
"ANNIE","F",2015,1004
"KAYLEIGH","F",2015,1004
"CATALINA","F",2015,1001
"NYLA","F",2015,1001
"SLOANE","F",2015,998
"KAMILA","F",2015,996
"HAVEN","F",2015,993
"LIA","F",2015,992
"ROWAN","F",2015,986
"ASHLYN","F",2015,981
"CHRISTINA","F",2015,979
"AMBER","F",2015,976
"ADDILYN","F",2015,973
"MYLA","F",2015,973
"ERIN","F",2015,971
"AINSLEY","F",2015,966
"ALISON","F",2015,966
"CADENCE","F",2015,965
"RAELYN","F",2015,963
"KENDRA","F",2015,961
"HEIDI","F",2015,955
"KELSEY","F",2015,951
"CHEYENNE","F",2015,950
"NADIA","F",2015,950
"ALONDRA","F",2015,947
"RIVER","F",2015,947
"KAYDENCE","F",2015,946
"HEAVEN","F",2015,945
"MIKAYLA","F",2015,945
"ARIELLE","F",2015,930
"LANA","F",2015,922
"SABRINA","F",2015,922
"GRACELYN","F",2015,921
"ADA","F",2015,919
"BLAKELY","F",2015,919
"KYLA","F",2015,918
"FELICITY","F",2015,910
"ALICIA","F",2015,909
"KIRA","F",2015,908
"ALLYSON","F",2015,907
"BRIELLA","F",2015,907
"KAMRYN","F",2015,906
"ADALINE","F",2015,902
"EMBER","F",2015,899
"AYLIN","F",2015,893
"VERONICA","F",2015,891
"SAGE","F",2015,886
"ESMERALDA","F",2015,882
"LESLIE","F",2015,878
"GIA","F",2015,877
"ASPEN","F",2015,876
"CAMILLA","F",2015,872
"ASHLYNN","F",2015,869
"SCARLET","F",2015,869
"JOURNEE","F",2015,866
"DAPHNE","F",2015,864
"MCKINLEY","F",2015,859
"AMIRA","F",2015,857
"BIANCA","F",2015,857
"CARMEN","F",2015,857
"KYLEIGH","F",2015,857
"SKYE","F",2015,855
"MEGAN","F",2015,852
"ELSIE","F",2015,847
"KENNEDI","F",2015,846
"RYLIE","F",2015,846
"CARLY","F",2015,843
"AVERIE","F",2015,840
"GRACELYNN","F",2015,839
"MALLORY","F",2015,836
"LOGAN","F",2015,834
"EMERSYN","F",2015,831
"CAMRYN","F",2015,825
"ANNABELLA","F",2015,820
"ELLE","F",2015,817
"KIARA","F",2015,815
"DYLAN","F",2015,814
"ARIELLA","F",2015,813
"YARETZI","F",2015,809
"ZARA","F",2015,806
"APRIL","F",2015,803
"SIERRA","F",2015,800
"GWENDOLYN","F",2015,791
"ANAYA","F",2015,789
"BAYLEE","F",2015,788
"BRINLEY","F",2015,784
"ANNALISE","F",2015,781
"TATUM","F",2015,781
"SERENA","F",2015,778
"DAHLIA","F",2015,776
"MIRACLE","F",2015,773
"MACY","F",2015,772
"MADELYNN","F",2015,768
"FREYA","F",2015,767
"HELEN","F",2015,765
"BETHANY","F",2015,764
"BRIANA","F",2015,764
"LEIA","F",2015,764
"MACIE","F",2015,764
"HARLOW","F",2015,757
"BLAKE","F",2015,752
"ANGELICA","F",2015,750
"JAYLEEN","F",2015,750
"MARILYN","F",2015,748
"VIVIANA","F",2015,745
"FRANCESCA","F",2015,744
"JUNIPER","F",2015,742
"CAROLINA","F",2015,732
"EMELY","F",2015,731
"JOY","F",2015,731
"JAZMIN","F",2015,730
"MALIYAH","F",2015,727
"ABBY","F",2015,726
"MALAYSIA","F",2015,724
"CATALEYA","F",2015,723
"JILLIAN","F",2015,721
"NYLAH","F",2015,721
"SARAI","F",2015,721
"EVELYNN","F",2015,718
"NIA","F",2015,715
"ZURI","F",2015,714
"ALEAH","F",2015,713
"ADDYSON","F",2015,712
"BRISTOL","F",2015,705
"KAIA","F",2015,704
"LORELEI","F",2015,704
"ALEJANDRA","F",2015,703
"JAZMINE","F",2015,703
"MAEVE","F",2015,702
"JUSTICE","F",2015,701
"PHOENIX","F",2015,695
"JIMENA","F",2015,693
"MARLEE","F",2015,693
"JULIE","F",2015,692
"NAYELI","F",2015,691
"AMARA","F",2015,690
"EMMALYN","F",2015,690
"KARINA","F",2015,689
"THEA","F",2015,688
"ALEENA","F",2015,687
"BRITTANY","F",2015,687
"SELAH","F",2015,687
"KASSIDY","F",2015,685
"BRAELYNN","F",2015,684
"GIULIANA","F",2015,684
"LUCIANA","F",2015,684
"BRAELYN","F",2015,680
"JANELLE","F",2015,679
"LEIGHTON","F",2015,679
"MILLIE","F",2015,679
"RYAN","F",2015,679
"AMARI","F",2015,678
"AUBRIE","F",2015,678
"EVE","F",2015,677
"BRYLEE","F",2015,676
"MADISYN","F",2015,675
"LACEY","F",2015,674
"KELLY","F",2015,673
"WILLA","F",2015,673
"HAYLEE","F",2015,667
"JAYLAH","F",2015,665
"MELANY","F",2015,659
"SYLVIA","F",2015,659
"ELSA","F",2015,657
"HATTIE","F",2015,656
"ELISA","F",2015,655
"RAVEN","F",2015,655
"KYRA","F",2015,654
"HOLLY","F",2015,653
"ITZEL","F",2015,652
"AISHA","F",2015,649
"TIFFANY","F",2015,649
"JAYDA","F",2015,647
"MICHAELA","F",2015,646
"LILIAN","F",2015,641
"CELESTE","F",2015,638
"MADILYNN","F",2015,638
"JAMIE","F",2015,637
"PRISCILLA","F",2015,633
"REMI","F",2015,633
"SAVANNA","F",2015,629
"JAZLYN","F",2015,627
"KAREN","F",2015,626
"ZARIAH","F",2015,622
"KARA","F",2015,621
"LAURYN","F",2015,620
"ALANNA","F",2015,619
"EVIE","F",2015,615
"CASSANDRA","F",2015,614
"KARLA","F",2015,613
"AILEEN","F",2015,609
"FRANCES","F",2015,609
"ARIAH","F",2015,608
"ROSEMARY","F",2015,607
"LENNON","F",2015,606
"REGINA","F",2015,605
"CHARLEY","F",2015,603
"DANNA","F",2015,602
"KAELYN","F",2015,602
"REBEKAH","F",2015,601
"VIRGINIA","F",2015,598
"COLETTE","F",2015,597
"EDITH","F",2015,597
"GLORIA","F",2015,597
"HANNA","F",2015,597
"LIANA","F",2015,595
"CHARLEIGH","F",2015,594
"ALANI","F",2015,593
"CAMERON","F",2015,586
"KAILEY","F",2015,586
"IMANI","F",2015,583
"BRIDGET","F",2015,582
"HELENA","F",2015,582
"MATILDA","F",2015,582
"MARISSA","F",2015,581
"JANIYAH","F",2015,580
"CARTER","F",2015,579
"CYNTHIA","F",2015,579
"JOHANNA","F",2015,578
"SASHA","F",2015,577
"KALIYAH","F",2015,576
"CECELIA","F",2015,572
"JESSA","F",2015,572
"ADELINA","F",2015,569
"HAYLEY","F",2015,566
"WINTER","F",2015,566
"ANYA","F",2015,564
"JULISSA","F",2015,564
"MAIA","F",2015,561
"BAILEE","F",2015,560
"KAYLIE","F",2015,560
"LIBERTY","F",2015,560
"SKYLA","F",2015,560
"CHARLI","F",2015,559
"CRYSTAL","F",2015,559
"HENLEY","F",2015,558
"MARIE","F",2015,556
"MONICA","F",2015,556
"BRAYLEE","F",2015,551
"DALLAS","F",2015,551
"FERNANDA","F",2015,551
"MARIAM","F",2015,547
"HALLIE","F",2015,543
"ANNE","F",2015,542
"BEATRICE","F",2015,542
"ANGELIQUE","F",2015,541
"ANNIKA","F",2015,541
"MADALYN","F",2015,541
"MARYAM","F",2015,541
"ALAYAH","F",2015,537
"GRETA","F",2015,533
"KADENCE","F",2015,533
"LILYANA","F",2015,533
"LAINEY","F",2015,530
"LILLIE","F",2015,530
"MABEL","F",2015,529
"CORALINE","F",2015,527
"AZALEA","F",2015,523
"ANIKA","F",2015,522
"DAYANA","F",2015,521
"ADDISYN","F",2015,517
"JALIYAH","F",2015,517
"MIRA","F",2015,516
"EMILEE","F",2015,515
"MAE","F",2015,513
"LILITH","F",2015,512
"ANGIE","F",2015,510
"MEREDITH","F",2015,509
"EMELIA","F",2015,508
"GUADALUPE","F",2015,505
"MARGOT","F",2015,505
"MELINA","F",2015,502
"ANIYA","F",2015,499
"ALENA","F",2015,497
"ELIANNA","F",2015,494
"JAELYNN","F",2015,494
"CAITLYN","F",2015,493
"MYRA","F",2015,493
"DEMI","F",2015,489
"JAELYN","F",2015,489
"TIANA","F",2015,485
"BLAIR","F",2015,484
"MIKAELA","F",2015,484
"SHILOH","F",2015,484
"ARIYAH","F",2015,480
"SAYLOR","F",2015,478
"CAITLIN","F",2015,477
"EVERLEIGH","F",2015,475
"LINDSEY","F",2015,475
"ALIA","F",2015,472
"OAKLEY","F",2015,471
"MIAH","F",2015,470
"IVANNA","F",2015,469
"JESSIE","F",2015,469
"ANAHI","F",2015,467
"EMMY","F",2015,467
"ANSLEY","F",2015,466
"KAYLIN","F",2015,465
"ANNABEL","F",2015,462
"KORA","F",2015,462
"REMINGTON","F",2015,461
"PEARL","F",2015,459
"MAISIE","F",2015,458
"EMORY","F",2015,456
"NATHALIE","F",2015,455
"ROSA","F",2015,453
"IRENE","F",2015,452
"KARSYN","F",2015,452
"KIMBER","F",2015,452
"LYLAH","F",2015,451
"SAMARA","F",2015,450
"ELLIOT","F",2015,449
"MAGNOLIA","F",2015,449
"GALILEA","F",2015,448
"RENATA","F",2015,447
"AMELIE","F",2015,446
"WHITNEY","F",2015,446
"KENSLEY","F",2015,445
"LANEY","F",2015,445
"SIENA","F",2015,445
"KIERA","F",2015,444
"PERLA","F",2015,443
"TATIANA","F",2015,443
"ZELDA","F",2015,443
"ADELE","F",2015,442
"BRIA","F",2015,442
"JAYDEN","F",2015,442
"JAYCEE","F",2015,441
"KORI","F",2015,441
"ELYSE","F",2015,440
"KATELYNN","F",2015,440
"MONTSERRAT","F",2015,440
"LORELAI","F",2015,438
"AVAH","F",2015,437
"KYNLEE","F",2015,437
"KAILYN","F",2015,436
"MARINA","F",2015,435
"KENLEY","F",2015,431
"ARMANI","F",2015,430
"AVIANA","F",2015,430
"DULCE","F",2015,430
"BREANNA","F",2015,429
"ALAIA","F",2015,428
"LINDA","F",2015,428
"TERESA","F",2015,428
"MILANI","F",2015,427
"TENLEY","F",2015,426
"AMIRAH","F",2015,425
"ELLIOTT","F",2015,425
"NATASHA","F",2015,425
"MEADOW","F",2015,423
"SUTTON","F",2015,423
"ALIZA","F",2015,422
"ELAINE","F",2015,422
"KENNA","F",2015,422
"MILANA","F",2015,421
"ESME","F",2015,419
"ALYSON","F",2015,418
"RORY","F",2015,418
"ERICA","F",2015,417
"LEONA","F",2015,417
"JOSELYN","F",2015,416
"MADALYNN","F",2015,416
"MYAH","F",2015,416
"ALMA","F",2015,415
"CHANEL","F",2015,413
"ZAHRA","F",2015,411
"AUDRINA","F",2015,410
"JEMMA","F",2015,410
"KARTER","F",2015,410
"ARIYA","F",2015,409
"EILEEN","F",2015,408
"KALLIE","F",2015,408
"KARLEE","F",2015,408
"MILAN","F",2015,408
"CLARISSA","F",2015,407
"EMMALYNN","F",2015,407
"AMIYA","F",2015,405
"COLLINS","F",2015,405
"LAILAH","F",2015,405
"SLOAN","F",2015,405
"ELLEN","F",2015,404
"HADASSAH","F",2015,404
"WREN","F",2015,404
"LAYLAH","F",2015,403
"DANICA","F",2015,402
"LEXIE","F",2015,401
"REYNA","F",2015,401
"ELISABETH","F",2015,400
"JAYLENE","F",2015,400
"AVERI","F",2015,399
"DOROTHY","F",2015,397
"SAIGE","F",2015,397
"JANESSA","F",2015,396
"LILIANNA","F",2015,396
"LIV","F",2015,396
"MONROE","F",2015,395
"ARYANNA","F",2015,394
"IVORY","F",2015,394
"LIVIA","F",2015,392
"RAYNA","F",2015,392
"JAYLYNN","F",2015,391
"MALAYA","F",2015,391
"ERIKA","F",2015,390
"ALAYA","F",2015,389
"CLARE","F",2015,389
"ADDILYNN","F",2015,387
"CARA","F",2015,387
"CORINNE","F",2015,386
"AMANI","F",2015,385
"JOLENE","F",2015,384
"ROSELYN","F",2015,384
"PAOLA","F",2015,383
"ALIANA","F",2015,382
"ANABELLE","F",2015,381
"LEA","F",2015,381
"MARA","F",2015,381
"CHAYA","F",2015,379
"KRISTINA","F",2015,379
"LENNOX","F",2015,379
"CLAUDIA","F",2015,378
"KAYLYNN","F",2015,378
"ROYAL","F",2015,378
"ZARIYAH","F",2015,378
"GWEN","F",2015,377
"JAYLEE","F",2015,377
"KINSLEE","F",2015,376
"RAQUEL","F",2015,376
"AVIANNA","F",2015,375
"CAROLYN","F",2015,375
"JOLIE","F",2015,374
"COURTNEY","F",2015,373
"KASSANDRA","F",2015,373
"LISA","F",2015,373
"CIARA","F",2015,372
"MILENA","F",2015,372
"PENNY","F",2015,372
"ZOIE","F",2015,371
"ALANNAH","F",2015,370
"MINA","F",2015,370
"JAZLYNN","F",2015,369
"LEANNA","F",2015,369
"NOA","F",2015,369
"LAUREL","F",2015,368
"NOLA","F",2015,368
"ARIADNE","F",2015,367
"CARLEE","F",2015,367
"ISABELA","F",2015,367
"MONSERRAT","F",2015,367
"SKY","F",2015,367
"KAIRI","F",2015,366
"ROSIE","F",2015,365
"NOEMI","F",2015,363
"AUBRIELLE","F",2015,362
"SCARLETTE","F",2015,362
"ARELY","F",2015,361
"KENIA","F",2015,361
"LEYLA","F",2015,361
"NAYA","F",2015,361
"FARRAH","F",2015,360
"WYNTER","F",2015,360
"BRYANNA","F",2015,359
"AMIA","F",2015,358
"MARTHA","F",2015,358
"KATALINA","F",2015,357
"AMARIS","F",2015,356
"EMERIE","F",2015,356
"HUNTER","F",2015,356
"BRENNA","F",2015,355
"CHRISTINE","F",2015,355
"ESTRELLA","F",2015,355
"LILLIANNA","F",2015,355
"TALIYAH","F",2015,355
"THALIA","F",2015,354
"ZENDAYA","F",2015,354
"MARJORIE","F",2015,352
"MILANIA","F",2015,352
"AURELIA","F",2015,351
"SALMA","F",2015,351
"SHAYLA","F",2015,351
"BRENDA","F",2015,349
"PATRICIA","F",2015,349
"ADILYNN","F",2015,348
"DEBORAH","F",2015,348
"DESIREE","F",2015,348
"JULIETA","F",2015,348
"KEYLA","F",2015,348
"EMMELINE","F",2015,346
"HADLEE","F",2015,345
"GIOVANNA","F",2015,344
"KAILEE","F",2015,344
"LARA","F",2015,344
"AYLEEN","F",2015,343
"TORI","F",2015,343
"CASEY","F",2015,342
"CLEMENTINE","F",2015,342
"KARLIE","F",2015,342
"NANCY","F",2015,342
"ESTELLE","F",2015,341
"KHALEESI","F",2015,341
"CELINE","F",2015,340
"KATHLEEN","F",2015,340
"SIMONE","F",2015,340
"AMALIA","F",2015,339
"MADYSON","F",2015,339
"HAILEE","F",2015,338
"PAITYN","F",2015,338
"ZANIYAH","F",2015,338
"ADLEY","F",2015,337
"SANDRA","F",2015,337
"AIYANA","F",2015,336
"MALEAH","F",2015,336
"ARYANA","F",2015,335
"LIZBETH","F",2015,335
"BRIAR","F",2015,334
"KALANI","F",2015,334
"MARISOL","F",2015,334
"MICAH","F",2015,334
"REMY","F",2015,333
"HOLLAND","F",2015,332
"JOYCE","F",2015,332
"NATHALY","F",2015,332
"RYANN","F",2015,332
"CAYLEE","F",2015,331
"CHANA","F",2015,331
"HARLEE","F",2015,331
"ADRIENNE","F",2015,328
"CELIA","F",2015,328
"LINA","F",2015,328
"LINDSAY","F",2015,328
"YAMILETH","F",2015,327
"AZARIAH","F",2015,326
"DANA","F",2015,326
"FRIDA","F",2015,326
"HANA","F",2015,326
"KAYA","F",2015,326
"MARIANNA","F",2015,326
"BARBARA","F",2015,324
"RIVKA","F",2015,324
"ROMINA","F",2015,323
"ANABELLA","F",2015,322
"ANALIA","F",2015,322
"JAYDE","F",2015,322
"NATHALIA","F",2015,322
"BONNIE","F",2015,321
"EMILIE","F",2015,321
"EVALYN","F",2015,321
"JOSLYN","F",2015,321
"BRYLEIGH","F",2015,320
"ALLY","F",2015,319
"RYLAN","F",2015,318
"ZARIA","F",2015,318
"CARLA","F",2015,317
"ESTELLA","F",2015,317
"KAILANI","F",2015,316
"SARIAH","F",2015,315
"KAYDEN","F",2015,314
"PAULINA","F",2015,314
"JASMIN","F",2015,313
"ASTRID","F",2015,312
"AVALYNN","F",2015,312
"GIANA","F",2015,312
"JEWEL","F",2015,312
"KAIYA","F",2015,312
"YARELI","F",2015,312
"KAI","F",2015,310
"KRISTEN","F",2015,310
"PAULA","F",2015,310
"ANNALEE","F",2015,309
"JORDYNN","F",2015,309
"KENYA","F",2015,309
"AYA","F",2015,308
"JULIANNE","F",2015,308
"ZION","F",2015,308
"ANN","F",2015,306
"PALOMA","F",2015,306
"AMYA","F",2015,305
"JAIDA","F",2015,305
"KILEY","F",2015,305
"MARLEIGH","F",2015,305
"AMINAH","F",2015,303
"EMMALINE","F",2015,303
"LOUISA","F",2015,303
"NATALY","F",2015,303
"ASIA","F",2015,302
"DALARY","F",2015,302
"ILIANA","F",2015,302
"HALLE","F",2015,301
"SARAHI","F",2015,301
"TARA","F",2015,301
"AIMEE","F",2015,300
"ALISSON","F",2015,300
"ANDI","F",2015,300
"ARDEN","F",2015,300
"AITANA","F",2015,299
"BRILEY","F",2015,299
"ELIN","F",2015,297
"ESPERANZA","F",2015,297
"LANDRY","F",2015,297
"MALIAH","F",2015,297
"VIENNA","F",2015,297
"ALISHA","F",2015,296
"BELEN","F",2015,296
"RAINA","F",2015,296
"SUSAN","F",2015,296
"JUDITH","F",2015,293
"FAYE","F",2015,292
"ALIYA","F",2015,291
"SANIYAH","F",2015,291
"YASMIN","F",2015,291
"ARANZA","F",2015,289
"CHERISH","F",2015,289
"JAYLIN","F",2015,289
"KYNDALL","F",2015,289
"VEDA","F",2015,289
"YARITZA","F",2015,289
"AZARIA","F",2015,288
"KAELYNN","F",2015,288
"WENDY","F",2015,288
"ZAINAB","F",2015,288
"ALISSA","F",2015,287
"DIXIE","F",2015,287
"ELLISON","F",2015,287
"NERIAH","F",2015,287
"TABITHA","F",2015,287
"CORDELIA","F",2015,286
"NALA","F",2015,286
"TEGAN","F",2015,286
"ANGELINE","F",2015,285
"HADLEIGH","F",2015,285
"MEILANI","F",2015,285
"REINA","F",2015,285
"ELORA","F",2015,283
"HARMONI","F",2015,283
"INGRID","F",2015,283
"KIMORA","F",2015,283
"LILIA","F",2015,283
"LUZ","F",2015,283
"AMERICA","F",2015,282
"ELLIS","F",2015,282
"AISLINN","F",2015,281
"HEATHER","F",2015,281
"HEAVENLY","F",2015,280
"NATALEE","F",2015,280
"JENNY","F",2015,279
"KIANA","F",2015,279
"LILYANNA","F",2015,279
